HUISHOUDNR,TYPHH,rinpersoon,PLHH,REFPERSOONHH,NUMBERPERSHH,DATUMAANVANGHH,DATUMEINDEHH,AANTALOVHH,AANTALKINDHH,AANTALPERSHH,EVENT,GEBJAARJONGSTEKINDHH,GEBMAANDJONGSTEKINDHH,GEBJAAROUDSTEKINDHH,GEBMAANDOUDSTEKINDHH
8e23f6c1,couple with children,10e074bb,child living at home,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
88b37d52,single person household,b67f1759,single person,0,1,19960101,19970101,1,0,1,breakup,,--,,--
c727ed20,single person household,ecfc1b95,single person,1,1,19960101,19970101,1,0,1,breakup,,--,,--
90392397,couple with children,061a4c3c,partner in couple with children,1,3,19960101,19970101,2,1,3,child_born,2015.0,01,2010.0,05
90392397,couple with children,87e4c501,partner in couple with children,1,3,19960101,19970101,2,1,3,child_born,2015.0,01,2010.0,05
90392397,couple with children,bb4c2dc5,child living at home,1,3,19960101,19970101,2,1,3,child_born,2015.0,01,2010.0,05
7aa6b1c3,single parent household,1327020d,parent in single parent household,0,2,19960101,19970101,1,1,2,nothing,,--,,--
7aa6b1c3,single parent household,29405b7b,child living at home,0,2,19960101,19970101,1,1,2,nothing,,--,,--
b67f7e6e,single parent household,abf513ff,parent in single parent household,1,4,19960101,19970101,1,3,4,nothing,,--,,--
b67f7e6e,single parent household,861f8d31,child living at home,1,4,19960101,19970101,1,3,4,nothing,,--,,--
b67f7e6e,single parent household,aa9f3692,child living at home,1,4,19960101,19970101,1,3,4,nothing,,--,,--
b67f7e6e,single parent household,8794eb1e,child living at home,1,4,19960101,19970101,1,3,4,nothing,,--,,--
55348a3a,single parent household,28744af3,parent in single parent household,1,2,19960101,19970101,1,1,2,nothing,,--,,--
55348a3a,single parent household,cf623139,child living at home,1,2,19960101,19970101,1,1,2,nothing,,--,,--
54f08b55,couple without children,0e17f0d1,partner in couple without children,0,2,19960101,19970101,2,0,2,couple_formed,2015.0,01,2010.0,05
54f08b55,couple without children,9a8becae,partner in couple without children,0,2,19960101,19970101,2,0,2,couple_formed,2015.0,01,2010.0,05
151da0c9,couple with children,9869a668,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
151da0c9,couple with children,eff34def,child living at home,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
151da0c9,couple with children,be7d30d6,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
99cfffd4,single person household,b4e193e8,single person,0,1,19960101,19970101,1,0,1,breakup,,--,,--
d60b8057,single parent household,1d4cbeaf,parent in single parent household,0,4,19960101,19970101,1,3,4,breakup,,--,,--
d60b8057,single parent household,68d47fa7,child living at home,0,4,19960101,19970101,1,3,4,breakup,,--,,--
d60b8057,single parent household,425db856,child living at home,0,4,19960101,19970101,1,3,4,breakup,,--,,--
d60b8057,single parent household,bdee747d,child living at home,0,4,19960101,19970101,1,3,4,breakup,,--,,--
ae33e3fb,couple with children,5ead4c8a,partner in couple with children,1,3,19960101,19970101,2,1,3,child_born,2015.0,01,2010.0,05
ae33e3fb,couple with children,5f881889,partner in couple with children,1,3,19960101,19970101,2,1,3,child_born,2015.0,01,2010.0,05
ae33e3fb,couple with children,13baf823,child living at home,1,3,19960101,19970101,2,1,3,child_born,2015.0,01,2010.0,05
ba2e8478,couple with children,14e5acb6,partner in couple with children,1,4,19960101,19970101,2,2,4,child_born,2015.0,01,2010.0,05
ba2e8478,couple with children,639538dd,partner in couple with children,1,4,19960101,19970101,2,2,4,child_born,2015.0,01,2010.0,05
ba2e8478,couple with children,20ff9495,child living at home,1,4,19960101,19970101,2,2,4,child_born,2015.0,01,2010.0,05
ba2e8478,couple with children,25680cb8,child living at home,1,4,19960101,19970101,2,2,4,child_born,2015.0,01,2010.0,05
c125c3c6,couple with children,6f0c7789,partner in couple with children,0,5,19960101,19970101,2,3,5,couple_formed,2015.0,01,2010.0,05
c125c3c6,couple with children,dd588325,partner in couple with children,0,5,19960101,19970101,2,3,5,couple_formed,2015.0,01,2010.0,05
c125c3c6,couple with children,5de05199,child living at home,0,5,19960101,19970101,2,3,5,couple_formed,2015.0,01,2010.0,05
c125c3c6,couple with children,b8b91aa0,child living at home,0,5,19960101,19970101,2,3,5,couple_formed,2015.0,01,2010.0,05
c125c3c6,couple with children,e73f6094,child living at home,0,5,19960101,19970101,2,3,5,couple_formed,2015.0,01,2010.0,05
3dc128e7,couple with children,07019b34,partner in couple with children,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
3dc128e7,couple with children,887bdcda,partner in couple with children,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
3dc128e7,couple with children,b3356cbe,child living at home,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
3dc128e7,couple with children,43fce26f,child living at home,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
3dc128e7,couple with children,e65056d0,child living at home,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
f29f4f06,couple with children,7ef97348,partner in couple with children,0,3,19960101,19970101,2,1,3,couple_formed,2015.0,01,2010.0,05
f29f4f06,couple with children,863711cb,child living at home,0,3,19960101,19970101,2,1,3,couple_formed,2015.0,01,2010.0,05
f29f4f06,couple with children,61a88bc9,partner in couple with children,0,3,19960101,19970101,2,1,3,couple_formed,2015.0,01,2010.0,05
ae2df139,single parent household,ef339a43,parent in single parent household,1,3,19960101,19970101,1,2,3,nothing,,--,,--
ae2df139,single parent household,f5d44f55,child living at home,1,3,19960101,19970101,1,2,3,nothing,,--,,--
ae2df139,single parent household,d5e1ba9e,child living at home,1,3,19960101,19970101,1,2,3,nothing,,--,,--
3815f5af,couple with children,cc2b718a,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
3815f5af,couple with children,6bd722c9,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
3815f5af,couple with children,bf43e950,child living at home,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
8ce4f148,single parent household,d5a813d1,parent in single parent household,1,2,19960101,19970101,1,1,2,nothing,,--,,--
8ce4f148,single parent household,2664b91f,child living at home,1,2,19960101,19970101,1,1,2,nothing,,--,,--
c2bcbc29,couple with children,ef241fd9,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
c2bcbc29,couple with children,6e98d503,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
c2bcbc29,couple with children,bc11164d,child living at home,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
dca5f8fc,couple without children,9c0c551d,partner in couple without children,1,2,19960101,19970101,2,0,2,nothing,2015.0,01,2010.0,05
dca5f8fc,couple without children,3da90566,partner in couple without children,1,2,19960101,19970101,2,0,2,nothing,2015.0,01,2010.0,05
607245bf,couple without children,c82e9f24,partner in couple without children,0,2,19960101,19970101,2,0,2,couple_formed,2015.0,01,2010.0,05
607245bf,couple without children,a074bfcc,partner in couple without children,0,2,19960101,19970101,2,0,2,couple_formed,2015.0,01,2010.0,05
9c28ef6f,couple with children,55d8a77b,partner in couple with children,1,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
9c28ef6f,couple with children,50dc8473,child living at home,1,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
9c28ef6f,couple with children,a11db89e,child living at home,1,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
9c28ef6f,couple with children,e25b80c5,child living at home,1,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
9c28ef6f,couple with children,e4e9c565,partner in couple with children,1,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
574a9f67,couple with children,4e5590e3,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
574a9f67,couple with children,d29a66d2,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
574a9f67,couple with children,3411a388,child living at home,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
66e98533,couple with children,faefdde0,partner in couple with children,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
66e98533,couple with children,c61c3627,child living at home,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
66e98533,couple with children,9bf3a1e3,partner in couple with children,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
66e98533,couple with children,54065001,child living at home,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
66e98533,couple with children,57cf8c23,child living at home,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
66e98533,couple with children,779771da,child living at home,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
b0ee47a0,single person household,3019722c,single person,1,1,19960101,19970101,1,0,1,breakup,,--,,--
f0a14c61,single parent household,248836b8,parent in single parent household,0,2,19960101,19970101,1,1,2,breakup,,--,,--
f0a14c61,single parent household,39f18743,child living at home,0,2,19960101,19970101,1,1,2,breakup,,--,,--
7095612e,couple with children,7310e10f,partner in couple with children,1,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
7095612e,couple with children,1f5c7451,partner in couple with children,1,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
7095612e,couple with children,a93284c3,child living at home,1,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
7095612e,couple with children,9f856eeb,child living at home,1,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
7095612e,couple with children,2f945f60,child living at home,1,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
4dcdaa15,couple without children,b81e17ce,partner in couple without children,0,2,19960101,19970101,2,0,2,couple_formed,2015.0,01,2010.0,05
4dcdaa15,couple without children,d041bbfc,partner in couple without children,0,2,19960101,19970101,2,0,2,couple_formed,2015.0,01,2010.0,05
b83ec18c,single parent household,3b92e2b2,parent in single parent household,0,2,19960101,19970101,1,1,2,nothing,,--,,--
b83ec18c,single parent household,560b8371,child living at home,0,2,19960101,19970101,1,1,2,nothing,,--,,--
b311d5f4,couple with children,456b03fd,partner in couple with children,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
b311d5f4,couple with children,5a446d48,child living at home,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
b311d5f4,couple with children,53eef6a0,partner in couple with children,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
b311d5f4,couple with children,c164abb6,child living at home,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
b311d5f4,couple with children,1ec1f671,child living at home,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
b311d5f4,couple with children,06e56c18,child living at home,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
76ad97d5,couple with children,86f95d2e,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
76ad97d5,couple with children,4427b1e7,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
76ad97d5,couple with children,72366a46,child living at home,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
4404d341,couple with children,88a8c470,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
4404d341,couple with children,67b00882,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
4404d341,couple with children,2992f906,child living at home,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
73ea6fcd,couple without children,858b57c7,partner in couple without children,1,2,19960101,19970101,2,0,2,nothing,2015.0,01,2010.0,05
73ea6fcd,couple without children,92776097,partner in couple without children,1,2,19960101,19970101,2,0,2,nothing,2015.0,01,2010.0,05
8492d369,couple with children,394da088,partner in couple with children,0,3,19960101,19970101,2,1,3,couple_formed,2015.0,01,2010.0,05
8492d369,couple with children,c75e93fb,child living at home,0,3,19960101,19970101,2,1,3,couple_formed,2015.0,01,2010.0,05
8492d369,couple with children,68a345ef,partner in couple with children,0,3,19960101,19970101,2,1,3,couple_formed,2015.0,01,2010.0,05
96f6c96c,couple with children,ee1fbe3a,partner in couple with children,0,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
96f6c96c,couple with children,148bcb02,partner in couple with children,0,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
96f6c96c,couple with children,3f31df5e,child living at home,0,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
96f6c96c,couple with children,570c8f38,child living at home,0,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
4c1d18bb,couple with children,4b9308d2,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
4c1d18bb,couple with children,b1879acb,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
4c1d18bb,couple with children,967d5fcf,child living at home,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
c6b688ec,couple with children,32785e7d,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
c6b688ec,couple with children,7fa04fac,child living at home,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
c6b688ec,couple with children,27495c97,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
b24521a6,single person household,36a3e0b9,single person,1,1,19960101,19970101,1,0,1,nothing,,--,,--
1ae5482c,couple with children,52fd06ec,partner in couple with children,0,6,19960101,19970101,2,4,6,couple_formed,2015.0,01,2010.0,05
1ae5482c,couple with children,4776eb0d,child living at home,0,6,19960101,19970101,2,4,6,couple_formed,2015.0,01,2010.0,05
1ae5482c,couple with children,5b6b6c97,child living at home,0,6,19960101,19970101,2,4,6,couple_formed,2015.0,01,2010.0,05
1ae5482c,couple with children,48569837,child living at home,0,6,19960101,19970101,2,4,6,couple_formed,2015.0,01,2010.0,05
1ae5482c,couple with children,76fc449d,partner in couple with children,0,6,19960101,19970101,2,4,6,couple_formed,2015.0,01,2010.0,05
1ae5482c,couple with children,2a219884,child living at home,0,6,19960101,19970101,2,4,6,couple_formed,2015.0,01,2010.0,05
3f510d1d,couple with children,03ce2441,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
3f510d1d,couple with children,4172f544,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
3f510d1d,couple with children,4d4549ee,child living at home,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
d08d7c3f,couple with children,687593ac,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
d08d7c3f,couple with children,0ff203e3,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
d08d7c3f,couple with children,13360617,child living at home,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
197dc2ee,couple with children,1ab5b944,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
197dc2ee,couple with children,15c0f086,child living at home,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
197dc2ee,couple with children,0d85be5d,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
aaf92688,single person household,f85bfad5,single person,1,1,19960101,19970101,1,0,1,nothing,,--,,--
af7ac18a,single parent household,f6d0b277,parent in single parent household,1,2,19960101,19970101,1,1,2,nothing,,--,,--
af7ac18a,single parent household,5528eeff,child living at home,1,2,19960101,19970101,1,1,2,nothing,,--,,--
4b683fc1,couple with children,02c0c8d3,partner in couple with children,1,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
4b683fc1,couple with children,750cd8c3,partner in couple with children,1,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
4b683fc1,couple with children,6bb129b1,child living at home,1,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
4b683fc1,couple with children,d6ac6459,child living at home,1,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
5502da6a,couple with children,07f5d48c,partner in couple with children,1,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
5502da6a,couple with children,c3a8e33e,partner in couple with children,1,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
5502da6a,couple with children,c25796a8,child living at home,1,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
5502da6a,couple with children,51aa7085,child living at home,1,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
