rinpersoon,GBAGEBOORTELAND,GBAGESLACHT,GBAGEBOORTELANDMOEDER,GBAGEBOORTELANDVADER,GBAAANTALOUDERSBUITENLAND,GBAHERKOMSTGROEPERING,GBAGENERATIE,GBAGEBOORTEJAAR,GBAGESLACHTMOEDER,GBAGESLACHTVADER,GBAGEBOORTEJAARMOEDER,GBAGEBOORTEJAARVADER,GBAHERKOMSTLAND,GBAGEBOORTELANDNL
dc6e548a,France,1,NL,NL,0,Western,0,1954,2,1,1934,1933,France,0
dc7304bb,NL,1,NL,NL,0,Western,2,1961,2,1,1929,1939,NL,1
dc73b12d,NL,1,NL,NL,0,Western,0,1950,2,1,1911,1918,NL,1
dc741699,NL,1,France,France,2,Western,0,1981,2,1,1956,1956,NL,1
dc765d7d,NL,2,NL,NL,0,Western,2,1957,2,1,1927,1924,NL,1
dc791a97,NL,1,NL,NL,0,Western,1,1968,2,1,1941,1938,NL,1
dc7cff34,NL,2,NL,NL,0,Western,1,1952,2,1,1923,1913,NL,1
dc7f0784,France,2,NL,NL,0,Western,0,1970,2,1,1946,1940,France,0
dc8f9423,NL,2,NL,NL,0,Western,0,1985,2,1,1961,1951,NL,1
dc8fef6b,NL,1,NL,NL,0,Western,1,1992,2,1,1965,1954,NL,1
dc951fc2,NL,1,France,NL,1,Western,0,1967,2,1,1945,1938,NL,1
dca239a4,NL,1,France,NL,1,Western,1,1956,2,1,1923,1933,NL,1
dca308cf,France,2,France,NL,1,Western,0,1982,2,1,1962,1945,France,0
dca9d77a,NL,1,NL,NL,0,Western,1,1953,2,1,1928,1920,NL,1
dcaa910c,Egypt,1,NL,NL,0,Non-Western,0,1970,2,1,1949,1934,Egypt,0
dcb2bf33,France,1,NL,NL,0,Western,0,1956,2,1,1926,1923,France,0
dcb44842,NL,2,NL,NL,0,Western,0,1967,2,1,1945,1940,NL,1
dcb7b0b7,NL,2,NL,NL,0,Western,0,1962,2,1,1930,1933,NL,1
dcbdfe5a,NL,1,NL,NL,0,Western,0,1996,2,1,1973,1970,NL,1
dcc3a895,NL,1,NL,NL,0,Western,0,1987,2,1,1955,1963,NL,1
dcc6a2c7,NL,2,NL,France,1,Western,1,1958,2,1,1921,1930,NL,1
dcc87dfd,France,1,NL,NL,0,Western,1,1964,2,1,1942,1942,France,0
dccd2b3e,NL,2,France,France,2,Western,1,1953,2,1,1916,1918,NL,1
dcdaefce,NL,2,NL,NL,0,Western,2,1991,2,1,1955,1954,NL,1
dce1fb22,NL,2,NL,NL,0,Western,1,1985,2,1,1955,1955,NL,1
dce43cfc,NL,2,France,NL,1,Western,1,1964,2,1,1930,1928,NL,1
dce4efe3,NL,1,NL,France,1,Western,2,1992,2,1,1953,1960,NL,1
dce5cb69,NL,1,NL,France,1,Western,1,1956,2,1,1934,1926,NL,1
dce61a3f,NL,2,NL,Egypt,1,Western,0,1955,2,1,1926,1927,NL,1
dceb4438,France,2,NL,NL,0,Western,2,1967,2,1,1943,1941,France,0
dceb945b,NL,2,France,NL,1,Western,1,1981,2,1,1944,1956,NL,1
dcf30c29,NL,2,France,NL,1,Western,0,1959,2,1,1934,1927,NL,1
dcf8d6db,NL,2,France,France,2,Western,0,1996,2,1,1968,1961,NL,1
dcfde30c,NL,2,NL,Egypt,1,Western,0,1993,2,1,1959,1959,NL,1
dd196093,Egypt,1,France,NL,1,Non-Western,0,1957,2,1,1937,1930,Egypt,0
dd1dc15c,NL,2,US,NL,1,Western,2,1956,2,1,1926,1917,NL,1
dd1f7faa,NL,1,NL,France,1,Western,0,1961,2,1,1934,1940,NL,1
dd209b4a,France,-,NL,France,1,Western,1,1958,1,1,1920,1929,France,0
dd299f89,NL,1,NL,France,1,Western,1,1994,2,1,1974,1970,NL,1
dd325ba4,NL,1,NL,US,1,Western,1,1989,2,1,1964,1968,NL,1
dd33a4b7,France,1,NL,NL,0,Western,0,1955,2,1,1926,1926,France,0
dd35bdeb,NL,2,NL,NL,0,Western,1,1970,2,1,1933,1947,NL,1
dd3a6eeb,NL,2,US,France,2,Western,1,1984,2,1,1951,1947,NL,1
dd4a376b,NL,2,NL,NL,0,Western,1,1963,2,1,1927,1932,NL,1
dd4dc8de,NL,1,NL,NL,0,Western,1,1992,2,1,1969,1957,NL,1
dd4dcb51,NL,2,NL,NL,0,Western,2,1986,2,1,1956,1964,NL,1
dd544075,NL,1,France,NL,1,Western,1,1999,2,1,1971,1967,NL,1
dd588325,NL,2,NL,France,1,Western,1,1968,2,1,1933,1934,NL,1
dd5ef0fb,NL,1,NL,NL,0,Western,0,1988,2,1,1957,1952,NL,1
dd7641d8,NL,1,NL,NL,0,Western,1,1991,2,1,1966,1963,NL,1
dd79245f,NL,2,NL,France,1,Western,0,1950,2,1,1916,1923,NL,1
dd81898c,NL,2,NL,NL,0,Western,1,1990,2,1,1965,1969,NL,1
dd83b9ca,NL,2,NL,NL,0,Western,2,1957,2,1,1928,1921,NL,1
dd876649,France,1,NL,NL,0,Western,2,1980,2,1,1954,1950,France,0
dda26fd8,France,2,NL,France,1,Western,1,1967,2,1,1947,1939,France,0
dda28be1,NL,1,NL,NL,0,Western,2,1962,2,1,1935,1928,NL,1
dda84237,NL,2,NL,NL,0,Western,0,1989,2,1,1966,1951,NL,1
dda8c684,NL,1,France,NL,1,Western,2,1970,2,1,1931,1933,NL,1
ddb497f4,NL,2,NL,France,1,Western,2,1954,2,1,1932,1916,NL,1
ddb5f250,NL,2,France,NL,1,Western,1,1966,2,1,1944,1940,NL,1
ddc0e4f9,NL,2,NL,NL,0,Western,2,1960,2,1,1936,1931,NL,1
ddc45445,France,1,NL,NL,0,Western,1,1957,2,1,1925,1927,France,0
ddc50f57,NL,2,France,France,2,Western,0,1968,2,1,1934,1941,NL,1
dde674c7,NL,1,NL,France,1,Western,0,1986,2,1,1952,1947,NL,1
dde6d42c,France,1,NL,France,1,Western,1,1950,2,1,1927,1928,France,0
ddea9f39,NL,1,NL,NL,0,Western,0,1962,2,1,1935,1926,NL,1
ddeda2d7,NL,2,France,NL,1,Western,2,1968,2,1,1932,1941,NL,1
ddfca034,NL,2,NL,NL,0,Western,0,1957,2,1,1924,1924,NL,1
de0970f1,NL,1,France,NL,1,Western,2,1956,2,1,1928,1933,NL,1
de146c7c,France,1,NL,France,1,Western,2,1983,2,1,1948,1944,France,0
de2a2159,France,2,US,NL,1,Western,0,1982,2,1,1958,1956,France,0
de2ac234,NL,2,NL,France,1,Western,0,1995,2,1,1957,1973,NL,1
de3371c2,NL,2,NL,NL,0,Western,1,1950,2,1,1912,1928,NL,1
de37f2bb,France,1,France,NL,1,Western,1,1950,-,1,1925,1924,France,0
de3aae98,NL,1,NL,NL,0,Western,0,1958,2,1,1923,1938,NL,1
de3c5dc2,NL,2,NL,NL,0,Western,0,1970,1,1,1934,1944,NL,1
de433bf9,NL,2,NL,NL,0,Western,1,1968,2,1,1937,1932,NL,1
de5224c1,France,2,NL,NL,0,Western,0,1986,2,1,1951,1953,France,0
de53d736,NL,2,NL,NL,0,Western,1,1963,2,1,1941,1936,NL,1
de5b919a,France,1,NL,NL,0,Western,0,1989,2,1,1968,1956,France,0
de5db94b,NL,2,NL,NL,0,Western,0,1983,2,1,1963,1956,NL,1
de5ed1f0,NL,1,NL,NL,0,Western,0,1986,2,1,1951,1957,NL,1
de6a9db9,NL,2,NL,France,1,Western,1,1950,2,1,1929,1918,NL,1
de6f3239,NL,1,France,NL,1,Western,0,1988,2,1,1949,1952,NL,1
de7f20c3,NL,2,NL,NL,0,Western,2,1954,2,1,1931,1924,NL,1
de7f4220,NL,1,France,NL,1,Western,0,1986,1,1,1958,1955,NL,1
de7f9ca7,NL,1,NL,NL,0,Western,0,1983,2,1,1945,1950,NL,1
de91193f,NL,1,France,NL,1,Western,1,1991,2,1,1963,1966,NL,1
de92a9d0,NL,1,NL,NL,0,Western,1,1997,2,1,1962,1976,NL,1
dea33bac,NL,2,France,NL,1,Western,1,1987,2,1,1948,1966,NL,1
deb1a7db,NL,1,France,NL,1,Western,1,1986,2,1,1960,1948,NL,1
deb26c8e,NL,1,NL,NL,0,Western,0,1951,2,1,1915,1912,NL,1
deb35d22,NL,1,US,NL,1,Western,1,1952,2,1,1932,1924,NL,1
deb491e6,NL,2,NL,NL,0,Western,0,1967,2,1,1944,1946,NL,1
deb88404,NL,2,NL,NL,0,Western,0,1964,2,1,1936,1933,NL,1
dec56b45,NL,2,France,NL,1,Western,2,1991,2,1,1964,1954,NL,1
decda1d8,France,2,NL,NL,0,Western,1,1988,2,1,1954,1965,France,0
decfccf3,NL,2,NL,France,1,Western,2,1957,2,1,1921,1928,NL,1
ded92602,NL,2,France,NL,1,Western,1,1985,2,2,1953,1957,NL,1
deea74c6,NL,2,NL,NL,0,Western,0,1955,2,1,1935,1924,NL,1
deeb10cb,NL,1,NL,NL,0,Western,0,1954,2,1,1930,1917,NL,1
def4c7b7,NL,1,NL,NL,0,Western,0,1999,2,1,1976,1963,NL,1
def74577,NL,1,NL,NL,0,Western,1,1982,2,1,1943,1958,NL,1
defabb37,NL,2,France,NL,1,Western,0,1962,2,1,1940,1942,NL,1
df06eeb3,US,2,NL,NL,0,Western,0,1982,2,1,1946,1959,US,0
df08b2be,NL,1,NL,France,1,Western,0,1982,2,1,1946,1945,NL,1
df0b7c57,NL,1,NL,France,1,Western,1,1982,2,1,1962,1952,NL,1
df112a91,NL,1,NL,NL,0,Western,1,1967,2,1,1931,1941,NL,1
df15f92b,NL,1,NL,NL,0,Western,2,1998,2,1,1959,1976,NL,1
df17e2d1,NL,2,France,NL,1,Western,2,1954,2,1,1923,1934,NL,1
df182687,NL,1,NL,NL,0,Western,-,1995,2,1,1970,1964,NL,1
df20f589,NL,2,Egypt,NL,1,Western,0,1985,2,1,1953,1956,NL,1
df216ad9,NL,2,NL,NL,0,Western,1,1970,2,1,1931,1947,NL,1
df21ecb0,NL,2,NL,NL,0,Western,2,1957,2,1,1928,1935,NL,1
df25afdb,NL,1,NL,France,1,Western,0,1963,2,1,1936,1941,NL,1
df2b391f,NL,2,NL,NL,0,Western,2,1999,2,1,1979,1970,NL,1
df308398,NL,1,NL,NL,0,Western,1,1966,2,1,1945,1930,NL,1
df3aa4c9,NL,2,NL,France,1,Western,1,1983,2,1,1944,1958,NL,1
df3b2e74,NL,1,NL,NL,0,Western,1,1984,2,1,1954,1948,NL,1
df3da3a9,NL,2,France,NL,1,Western,1,1957,2,1,1920,1922,NL,1
df43b058,France,1,France,NL,1,Western,2,1968,2,1,1945,1943,France,0
df4b3395,NL,2,France,NL,1,Western,-,1970,2,1,1935,1947,NL,1
df4ef91b,France,1,NL,NL,0,Western,0,1982,2,1,1947,1959,France,0
df630366,NL,1,NL,NL,0,Western,1,1994,2,1,1958,1972,NL,1
df649ab5,NL,2,NL,NL,0,Western,0,1966,2,1,1938,1944,NL,1
df6704b9,NL,1,NL,NL,0,Western,2,1986,2,1,1964,1957,NL,1
df68249b,NL,1,NL,NL,0,Western,0,1999,2,1,1979,1973,NL,1
df685ae5,NL,2,NL,NL,0,Western,2,1969,2,1,1936,1946,NL,1
df6a67f3,NL,1,NL,NL,0,Western,0,1995,2,1,1975,1969,NL,1
df6e9886,NL,2,NL,NL,0,Western,2,1952,2,1,1919,1932,NL,1
df6edb75,NL,2,NL,US,1,Western,2,1959,2,1,1922,1926,NL,1
df75d0ab,NL,2,NL,NL,0,Western,0,1966,2,1,1935,1930,NL,1
df8918a2,NL,2,NL,NL,0,Western,1,1983,2,1,1944,1946,NL,1
df8c590e,NL,2,NL,NL,0,Western,1,1967,2,1,1942,1940,NL,1
df95c42b,NL,1,NL,France,1,Western,1,1987,2,1,1966,1959,NL,1
df9b023d,US,1,NL,NL,0,Western,1,1981,2,1,1944,1949,US,0
dfa314aa,NL,1,NL,NL,0,Western,0,1988,2,1,1951,1959,NL,1
dfa406c6,France,2,France,NL,1,Western,0,1985,2,1,1958,1956,France,0
dfa7ce00,NL,2,NL,France,1,Western,0,1960,2,1,1923,1925,NL,1
dfaf3b92,NL,2,NL,France,1,Western,2,1998,-,1,1970,1968,NL,1
dfb24399,NL,2,NL,France,1,Western,2,1993,2,1,1957,1959,NL,1
dfb54ce4,NL,2,France,NL,1,Western,2,1961,2,1,1928,1931,NL,1
dfb62c53,NL,2,NL,NL,0,Western,1,1952,2,1,1915,1925,NL,1
dfba4120,NL,1,NL,NL,0,Western,0,1967,2,1,1933,1931,NL,1
dfbaa685,NL,1,NL,NL,0,Western,1,1963,2,1,1943,1927,NL,1
dfc20164,NL,2,NL,NL,0,Western,1,1994,2,1,1973,1970,NL,1
dfc310f4,NL,1,NL,NL,0,Western,0,1993,2,1,1972,1973,NL,1
dfc676e5,NL,2,NL,NL,0,Western,2,1960,2,1,1925,1930,NL,1
dfcae0dc,NL,1,NL,NL,0,Western,0,1966,2,1,1943,1936,NL,1
dfcd60c3,NL,1,NL,NL,0,Western,1,1989,2,1,1950,1961,NL,1
dfdff3f6,France,1,Egypt,Egypt,2,Western,0,1982,2,1,1956,1947,France,0
dfe359f8,NL,1,NL,NL,0,Western,1,1953,2,1,1926,1933,NL,1
dfe61860,NL,1,NL,NL,0,Western,1,1991,2,1,1952,1963,NL,1
dfeb08a9,NL,2,NL,NL,0,Western,0,1958,2,1,1920,1936,NL,1
dfeef6ce,NL,2,NL,NL,0,Western,0,1959,2,2,1936,1936,NL,1
dff0098c,NL,2,France,France,2,Western,2,1980,2,1,1949,1941,NL,1
e000cd32,NL,1,France,France,2,Western,2,1980,2,1,1950,1955,NL,1
e005a1d1,France,2,France,NL,1,Western,2,1962,2,1,1926,1923,France,0
e00b74d6,NL,1,NL,NL,0,Western,0,1956,2,1,1917,1931,NL,1
e03559e4,NL,2,NL,NL,0,Western,0,1987,2,1,1964,1964,NL,1
e042f8a7,NL,2,NL,NL,0,Western,0,1982,2,1,1945,1956,NL,1
e0451f75,NL,1,NL,NL,0,Western,0,1984,2,1,1947,1950,NL,1
e04ac180,NL,1,NL,NL,0,Western,1,1968,1,1,1944,1942,NL,1
e04d2d56,NL,2,NL,NL,0,Western,1,1985,2,1,1948,1949,NL,1
e05bc644,NL,1,NL,NL,0,Western,0,1954,2,1,1926,1919,NL,1
e05c19fe,NL,1,NL,NL,0,Western,2,1987,2,1,1959,1951,NL,1
e05cb83d,France,2,NL,NL,0,Western,0,1953,2,1,1920,1915,France,0
e06750bf,NL,1,NL,NL,0,Western,0,1960,2,1,1936,1940,NL,1
e0728742,NL,1,NL,NL,0,Western,0,1998,2,1,1965,1966,NL,1
e0733a82,NL,2,NL,NL,0,Western,0,1985,2,1,1962,1946,NL,1
e0762494,Egypt,1,NL,NL,0,Non-Western,0,1952,2,1,1926,1932,Egypt,0
e079c174,France,1,NL,France,1,Western,2,1954,2,1,1933,1922,France,0
e07f2818,NL,1,NL,NL,0,Western,2,1982,2,1,1952,1960,NL,1
e081c1d5,NL,1,NL,France,1,Western,2,1962,2,1,1926,1932,NL,1
e087fd18,France,1,NL,NL,0,Western,0,1985,2,1,1950,1949,France,0
e091df13,NL,1,NL,France,1,Western,0,1980,2,1,1951,1941,NL,1
e0aa44ca,NL,2,Egypt,France,2,Western,1,1981,2,1,1947,1949,NL,1
e0ae38d5,NL,1,NL,NL,0,Western,0,1982,2,1,1955,1948,NL,1
e0b5acfa,NL,2,NL,NL,0,Western,2,1957,2,1,1924,1935,NL,1
e0b5f2bf,NL,2,NL,NL,0,Western,1,1984,2,1,1950,1960,NL,1
e0b732d3,NL,1,France,NL,1,Western,1,1983,2,1,1950,1961,NL,1
e0b9bf5e,France,2,NL,NL,0,Western,0,1962,2,1,1936,1930,France,0
e0bd9ed6,NL,2,NL,France,1,Western,0,1993,2,1,1965,1957,NL,1
e0ca292c,NL,2,NL,NL,0,Western,0,1960,2,1,1938,1926,NL,1
e0cb061c,NL,1,NL,NL,0,Western,0,1994,2,1,1956,1956,NL,1
e0d780d2,NL,2,NL,NL,0,Western,0,1983,2,1,1957,1957,NL,1
e0e3cea0,NL,2,France,NL,1,Western,1,1991,2,1,1965,1956,NL,1
e0e5109d,NL,2,NL,NL,0,Western,0,1951,2,1,1925,1924,NL,1
e0ea2440,NL,1,NL,NL,0,Western,1,1953,1,1,1929,1929,NL,1
e0ef3901,France,2,Egypt,NL,1,Western,0,1964,2,1,1925,1944,France,0
e0f43484,France,2,NL,NL,0,Western,1,1954,2,1,1920,1934,France,0
e0f55861,US,1,NL,NL,0,Western,2,1981,2,1,1943,1942,US,0
e0f6f66b,NL,1,France,NL,1,Western,1,1954,2,1,1917,1922,NL,1
e0f705e4,NL,2,NL,France,1,Western,0,1998,2,1,1960,1978,NL,1
e1010ca5,France,1,NL,NL,0,Western,0,1952,2,1,1923,1923,France,0
e1059202,NL,1,NL,France,1,Western,2,1963,2,1,1934,1925,NL,1
e1096ae8,NL,1,France,NL,1,Western,1,1992,2,1,1959,1967,NL,1
e11fc0a7,NL,1,NL,NL,0,Western,1,1989,2,1,1966,1968,NL,1
e120aa0d,NL,1,US,Egypt,2,Western,2,1970,2,1,1932,1936,NL,1
e1222d11,NL,1,NL,NL,0,Western,1,1964,2,1,1944,1926,NL,1
e12abfc7,NL,2,NL,US,1,Western,1,1985,2,1,1962,1961,NL,1
e134831f,NL,1,France,NL,1,Western,1,1969,2,1,1943,1934,NL,1
e13846f7,NL,2,NL,NL,0,Western,2,1955,2,1,1933,1920,NL,1
e13ed11f,NL,1,NL,France,1,Western,1,1950,2,1,1928,1923,NL,1
e13fa51d,France,1,NL,France,1,Western,2,1966,2,1,1945,1936,France,0
e142c7cb,NL,2,NL,NL,0,Western,2,1963,2,1,1935,1931,NL,1
e1448a03,NL,2,NL,NL,0,Western,0,1982,2,1,1960,1961,NL,1
e14a202f,France,2,NL,NL,0,Western,2,1968,2,1,1945,1935,France,0
e154caa9,NL,2,NL,NL,0,Western,2,1969,2,1,1931,1933,NL,1
e15dbd0a,NL,-,NL,NL,0,Western,0,1992,2,1,1963,1964,NL,1
e15e7a64,NL,2,NL,NL,0,Western,1,1994,2,1,1974,1965,NL,1
e174aa1c,NL,1,NL,US,1,Western,1,1990,2,1,1961,1970,NL,1
e17862a9,NL,2,France,NL,1,Western,1,1961,2,1,1932,1939,NL,1
e179a50e,NL,2,NL,NL,0,Western,0,1980,2,1,1958,1948,NL,1
e189d4ff,NL,2,NL,NL,0,Western,2,1987,2,1,1955,1958,NL,1
e18b3bd1,NL,2,NL,NL,0,Western,2,1995,2,1,1969,1956,NL,1
e1934976,NL,2,NL,NL,0,Western,2,1960,2,1,1927,1928,NL,1
e19b6314,NL,2,NL,NL,0,Western,0,1988,2,1,1962,1954,NL,1
e19b9b08,NL,2,NL,NL,0,Western,1,1964,2,1,1929,1925,NL,1
e19c9535,NL,2,NL,NL,0,Western,1,1953,2,1,1916,1916,NL,1
e1ae37d1,NL,1,NL,NL,0,Western,1,1986,2,1,1954,1952,NL,1
e1bbfa99,NL,1,NL,NL,0,Western,0,1998,2,1,1968,1966,NL,1
e1c20963,NL,1,NL,NL,0,Western,2,1990,2,1,1969,1968,NL,1
e1c24436,NL,2,France,NL,1,Western,0,1958,2,1,1921,1930,NL,1
e1d8dd51,NL,1,France,NL,1,Western,2,1987,2,1,1949,1966,NL,1
e1dfddc1,NL,1,NL,NL,0,Western,1,1983,2,1,1947,1945,NL,1
e1e23572,France,1,NL,NL,0,Western,0,1986,2,1,1955,1960,France,0
e1e483e4,France,1,NL,NL,0,Western,1,1951,2,1,1929,1920,France,0
e1e6435d,NL,2,NL,NL,0,Western,2,1995,2,1,1969,1969,NL,1
e1ea6780,NL,1,NL,NL,0,Western,2,1957,2,1,1920,1932,NL,1
e1eaaa23,NL,2,NL,NL,0,Western,0,1956,2,1,1923,1925,NL,1
e1f56d96,NL,1,France,NL,1,Western,2,1952,2,1,1929,1927,NL,1
e1ff2e83,NL,1,US,NL,1,Western,2,1953,2,1,1921,1933,NL,1
e202dda8,France,2,NL,NL,0,Western,0,1968,2,1,1944,1946,France,0
e20c50e0,France,2,NL,NL,0,Western,1,1952,2,1,1915,1925,France,0
e2150888,NL,1,NL,NL,0,Western,1,1987,2,1,1966,1965,NL,1
e21baedf,NL,2,US,NL,1,Western,0,1952,2,1,1920,1929,NL,1
e21c61b6,NL,2,NL,NL,0,Western,0,1986,2,1,1949,1959,NL,1
e2279975,NL,1,NL,NL,0,Western,0,1959,2,1,1932,1923,NL,1
e22b46f8,NL,1,NL,France,1,Western,0,1964,2,1,1926,1941,NL,1
e23935eb,NL,1,NL,NL,0,Western,0,1982,2,1,1954,1958,NL,1
e24152fa,NL,1,France,NL,1,Western,1,1996,2,1,1966,1967,NL,1
e243f672,NL,2,NL,NL,0,Western,1,1987,2,1,1952,1955,NL,1
e24717b7,NL,2,NL,NL,0,Western,1,1960,2,1,1931,1929,NL,1
e24b505f,NL,2,France,France,2,Western,0,1960,2,1,1925,1925,NL,1
e25780f9,NL,2,Egypt,NL,1,Western,0,1989,2,1,1969,1965,NL,1
e25b80c5,NL,1,NL,NL,0,Western,1,1983,2,1,1959,1945,NL,1
e26250c7,NL,1,France,NL,1,Western,0,1951,2,1,1922,1912,NL,1
e26d108f,NL,2,NL,France,1,Western,0,1968,2,1,1940,1935,NL,1
e26e0722,NL,2,France,NL,1,Western,1,1957,2,1,1933,1933,NL,1
e26f3295,NL,2,NL,NL,0,Western,1,1958,2,1,1935,1935,NL,1
e272760d,France,2,NL,France,1,Western,1,1968,2,1,1948,1932,France,0
e27be811,NL,1,NL,NL,0,Western,1,1991,1,1,1967,1965,NL,1
e28390f5,NL,2,NL,NL,0,Western,0,1955,2,1,1926,1919,NL,1
e283a026,NL,1,NL,NL,0,Western,2,1955,2,1,1917,1925,NL,1
e2860bc3,NL,1,NL,NL,0,Western,1,1982,2,1,1943,1961,NL,1
e2879bfc,NL,1,NL,NL,0,Western,0,1962,2,1,1926,1940,NL,1
e2925090,France,2,France,NL,1,Western,1,1969,2,-,1934,1949,France,0
e29699a6,NL,1,France,France,2,Western,-,1981,2,1,1944,1951,NL,1
e2999399,NL,2,NL,NL,0,Western,1,1985,2,1,1954,1959,NL,1
e29d8f80,NL,1,NL,NL,0,Western,1,1992,2,1,1968,1953,NL,1
e29e254f,NL,1,France,NL,1,Western,1,1990,2,1,1970,1969,NL,1
e2a7d205,NL,2,NL,NL,0,Western,1,1954,2,1,1920,1929,NL,1
e2a99b23,NL,1,NL,NL,0,Western,2,1990,2,1,1957,1956,NL,1
e2a9e846,NL,1,France,France,2,Western,0,1968,2,1,1938,1937,NL,1
e2ae1a02,NL,2,NL,NL,0,Western,0,1980,2,1,1948,1948,NL,1
e2b6f343,NL,2,NL,NL,0,Western,0,1985,2,1,1946,1962,NL,1
e2bd8eaa,NL,1,France,NL,1,Western,1,1970,2,1,1942,1933,NL,1
e2c2af70,NL,-,NL,NL,0,Western,1,1959,2,1,1926,1921,NL,1
e2c52f8e,NL,1,NL,NL,0,Western,0,1957,2,1,1926,1928,NL,1
e2c83c1e,NL,1,NL,NL,0,Western,1,1959,2,1,1937,1924,NL,1
e2d4c46c,NL,2,NL,NL,0,Western,2,1953,2,1,1921,1916,NL,1
e2d629e7,France,1,NL,NL,0,Western,2,1984,2,1,1963,1948,France,0
e2d78c77,NL,2,NL,NL,0,Western,2,1954,2,1,1928,1919,NL,1
e2dadf20,NL,2,NL,France,1,Western,1,1994,2,1,1957,1974,NL,1
e2e4fa18,NL,1,NL,France,1,Western,2,1968,2,1,1930,1935,NL,1
e2ebf10b,NL,2,NL,NL,0,Western,0,1956,2,1,1935,1926,NL,1
e2f17f10,NL,1,France,NL,1,Western,0,1969,2,1,1946,1948,NL,1
e2f99bf9,France,1,NL,NL,0,Western,2,1958,2,1,1928,1930,France,0
e2fc0e75,NL,-,France,US,2,Western,1,1983,2,1,1950,1951,NL,1
e2fca8d7,France,2,NL,NL,0,Western,0,1958,2,1,1927,1919,France,0
e308274d,NL,1,NL,NL,0,Western,1,1983,2,1,1962,1955,NL,1
e30a6d9e,NL,2,France,NL,1,Western,1,1954,2,1,1931,1919,NL,1
e310168f,NL,1,NL,NL,0,Western,0,1967,2,1,1935,1931,NL,1
e318611f,NL,1,NL,NL,0,Western,1,1993,2,1,1971,1963,NL,1
e31b757a,NL,1,NL,France,1,Western,0,1963,2,1,1942,1933,NL,1
e3208e08,France,2,NL,NL,0,Western,2,1985,2,1,1956,1960,France,0
e320913e,NL,2,France,NL,1,Western,1,1980,2,1,1945,1945,NL,1
e321b55c,NL,2,France,NL,1,Western,-,1951,2,1,1926,1922,NL,1
e321cb23,Egypt,2,NL,NL,0,Non-Western,2,1957,2,1,1933,1928,Egypt,0
e3275450,NL,1,France,France,2,Western,2,1980,2,1,1958,1957,NL,1
e32df308,NL,2,NL,NL,0,Western,1,1965,2,1,1944,1942,NL,1
e332b30d,NL,1,NL,NL,0,Western,0,1984,2,1,1945,1962,NL,1
e33fd85a,NL,1,NL,NL,0,Western,1,1989,2,1,1966,1955,NL,1
e34b7877,NL,1,NL,NL,0,Western,1,1952,2,1,1918,1928,NL,1
e34cd657,NL,1,NL,NL,0,Western,1,1967,2,1,1943,1941,NL,1
e360b644,NL,1,France,France,2,Western,1,1968,2,1,1940,1940,NL,1
e36106bd,NL,2,NL,US,1,Western,2,1959,2,1,1939,1928,NL,1
e363faa8,NL,2,US,NL,1,Western,1,1991,2,1,1952,1963,NL,1
e3656ee5,NL,1,France,NL,1,Western,1,1988,2,1,1956,1952,NL,1
e366b998,France,2,NL,NL,0,Western,2,1953,2,1,1933,1922,France,0
e369d7ca,NL,1,NL,NL,0,Western,1,1981,2,1,1961,1949,NL,1
e381510e,NL,2,France,NL,1,Western,2,1954,2,1,1928,1919,NL,1
e38201c0,Egypt,1,NL,NL,0,Non-Western,2,1985,2,1,1949,1960,Egypt,0
e382d17a,NL,1,NL,NL,0,Western,1,1953,2,1,1925,1918,NL,1
e3860635,NL,2,Egypt,NL,1,Western,0,1996,2,1,1961,1971,NL,1
e3888b48,NL,2,NL,NL,0,Western,2,1991,2,1,1960,1967,NL,1
e38a009c,France,1,NL,NL,0,Western,0,1963,2,1,1925,1930,France,0
e393a3d1,Egypt,1,US,NL,1,Non-Western,2,1985,2,1,1957,1962,Egypt,0
e3985fdb,NL,1,NL,NL,0,Western,1,1951,2,1,1922,1929,NL,1
e39ba7eb,NL,1,NL,France,1,Western,0,1985,-,1,1953,1952,NL,1
e39bfa96,NL,2,NL,NL,0,Western,0,1997,2,1,1971,1966,NL,1
e39c1cf4,NL,2,NL,NL,0,Western,0,1991,2,1,1966,1964,NL,1
e39efa8a,NL,2,NL,NL,0,Western,0,1952,2,1,1929,1926,NL,1
e3a0c0d6,NL,2,NL,NL,0,Western,1,1955,2,1,1917,1929,NL,1
e3a7c91f,NL,1,France,NL,1,Western,2,1985,2,1,1950,1947,NL,1
e3ab7355,NL,2,NL,NL,0,Western,0,1959,2,1,1922,1924,NL,1
e3bbfc6b,NL,2,NL,NL,0,Western,0,1991,2,1,1968,1970,NL,1
e3cf421a,NL,1,NL,NL,0,Western,1,1989,2,1,1969,1966,NL,1
e3d46adc,NL,2,US,NL,1,Western,2,1982,2,1,1948,1948,NL,1
e3df1717,NL,1,NL,NL,0,Western,1,1959,2,1,1920,1934,NL,1
e3e0ebe8,NL,2,NL,NL,0,Western,1,1994,2,1,1964,1962,NL,1
e3e409a5,NL,2,NL,NL,0,Western,0,1968,2,1,1937,1943,NL,1
e3eec04e,US,2,NL,France,1,Western,1,1982,2,1,1943,1961,US,0
e3f6552a,France,2,NL,NL,0,Western,2,1959,2,1,1937,1922,France,0
e3fa11ea,NL,1,US,NL,1,Western,0,1987,2,1,1952,1950,NL,1
e3fb2eed,NL,2,NL,NL,0,Western,0,1967,2,1,1942,1942,NL,1
