HOUSEKEEPING_NR,TYPHH,rinpersoon,PLHH,REFPERSOONHH,NUMBERPERSHH,DATE_STIRTHH,DATUMEINDEHH,AANTALOVHH,AANTALKINDHH,EVENT,BIRTHEDYOUNGCHILDHH,GEBMAANDJONGSTEKINDHH,GEBJAAROUDSTEKINDHH,BMAANDOUDSTEKINDHH
1226ed24,couple with children,a1e63301,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
1226ed24,couple with children,77b6a3cb,child living at home,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
1226ed24,couple with children,af1b4a1b,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
01669a34,couple with children,ecc584e2,partner in couple with children,0,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
01669a34,couple with children,df5c783f,child living at home,0,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
01669a34,couple with children,a553b7f9,partner in couple with children,0,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
01669a34,couple with children,916b9948,child living at home,0,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
01669a34,couple with children,6d9cc4bb,child living at home,0,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
208bf2ca,couple with children,9c7fae3a,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
208bf2ca,couple with children,d35cf72b,child living at home,0,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
208bf2ca,couple with children,ec2e126b,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
4f0e0564,single person household,de5b3581,single person,0,1,1998-01-01,1999-01-01,1,0,nothing,,--,,--
3e44ee55,couple without children,b0a21246,partner in couple without children,1,2,1998-01-01,1999-01-01,2,0,couple_formed,2015.0,01,2010.0,05
3e44ee55,couple without children,ceb688ab,partner in couple without children,1,2,1998-01-01,1999-01-01,2,0,couple_formed,2015.0,01,2010.0,05
24948429,single person household,853fe91f,single person,1,1,1998-01-01,1999-01-01,1,0,breakup,,--,,--
9764e583,single parent household,0b2f1798,parent in single parent household,0,6,1998-01-01,1999-01-01,1,5,breakup,,--,,--
9764e583,single parent household,74fdfb73,child living at home,0,6,1998-01-01,1999-01-01,1,5,breakup,,--,,--
9764e583,single parent household,f39962d5,child living at home,0,6,1998-01-01,1999-01-01,1,5,breakup,,--,,--
9764e583,single parent household,34c3bf80,child living at home,0,6,1998-01-01,1999-01-01,1,5,breakup,,--,,--
9764e583,single parent household,02dae9b3,child living at home,0,6,1998-01-01,1999-01-01,1,5,breakup,,--,,--
9764e583,single parent household,6b9bb414,child living at home,0,6,1998-01-01,1999-01-01,1,5,breakup,,--,,--
189fd3f7,single person household,90d5c62a,single person,1,1,1998-01-01,1999-01-01,1,0,breakup,,--,,--
bdab68c0,single parent household,803211ef,parent in single parent household,1,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--
bdab68c0,single parent household,431cea40,child living at home,1,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--
bdab68c0,single parent household,bc90f08b,child living at home,1,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--
bdab68c0,single parent household,9e0c9697,child living at home,1,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--
07b6c9be,single person household,38f180e6,single person,0,1,1998-01-01,1999-01-01,1,0,breakup,,--,,--
07a30e39,single parent household,17250469,parent in single parent household,0,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--
07a30e39,single parent household,2bbc5d88,child living at home,0,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--
07a30e39,single parent household,befc15c9,child living at home,0,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--
07a30e39,single parent household,92ad9e37,child living at home,0,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--
e0dde0cb,single person household,860ec335,single person,0,1,1998-01-01,1999-01-01,1,0,breakup,,--,,--
0760ceb9,single parent household,8f30630d,parent in single parent household,0,2,1998-01-01,1999-01-01,1,1,breakup,,--,,--
0760ceb9,single parent household,39645541,child living at home,0,2,1998-01-01,1999-01-01,1,1,breakup,,--,,--
11161a29,couple with children,4f3a8f30,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
11161a29,couple with children,b06c556a,child living at home,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
11161a29,couple with children,ca5c5e48,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
1e165fa0,couple without children,eb1e611e,partner in couple without children,1,2,1998-01-01,1999-01-01,2,0,couple_formed,2015.0,01,2010.0,05
1e165fa0,couple without children,d5bd699f,partner in couple without children,1,2,1998-01-01,1999-01-01,2,0,couple_formed,2015.0,01,2010.0,05
3f74dfbc,couple with children,7c903c8b,partner in couple with children,1,6,1998-01-01,1999-01-01,2,4,child_born,2015.0,01,2010.0,05
3f74dfbc,couple with children,ddd88a26,partner in couple with children,1,6,1998-01-01,1999-01-01,2,4,child_born,2015.0,01,2010.0,05
3f74dfbc,couple with children,62058e8a,child living at home,1,6,1998-01-01,1999-01-01,2,4,child_born,2015.0,01,2010.0,05
3f74dfbc,couple with children,65fbc6a1,child living at home,1,6,1998-01-01,1999-01-01,2,4,child_born,2015.0,01,2010.0,05
3f74dfbc,couple with children,bbe7343e,child living at home,1,6,1998-01-01,1999-01-01,2,4,child_born,2015.0,01,2010.0,05
3f74dfbc,couple with children,a331e5aa,child living at home,1,6,1998-01-01,1999-01-01,2,4,child_born,2015.0,01,2010.0,05
dd2d6eaa,single person household,7cdf5a71,single person,1,1,1998-01-01,1999-01-01,1,0,breakup,,--,,--
fd54ae85,single parent household,edecd5f5,parent in single parent household,1,2,1998-01-01,1999-01-01,1,1,breakup,,--,,--
fd54ae85,single parent household,3facafe2,child living at home,1,2,1998-01-01,1999-01-01,1,1,breakup,,--,,--
4308ee85,couple with children,9b083d70,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,couple_formed,2015.0,01,2010.0,05
4308ee85,couple with children,35afd9ff,child living at home,0,3,1998-01-01,1999-01-01,2,1,couple_formed,2015.0,01,2010.0,05
4308ee85,couple with children,f901aeea,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,couple_formed,2015.0,01,2010.0,05
54ee1199,single person household,c6a4c67e,single person,0,1,1998-01-01,1999-01-01,1,0,nothing,,--,,--
c486e628,couple with children,a97ae209,partner in couple with children,0,8,1998-01-01,1999-01-01,2,6,nothing,2015.0,01,2010.0,05
c486e628,couple with children,93c3b503,child living at home,0,8,1998-01-01,1999-01-01,2,6,nothing,2015.0,01,2010.0,05
c486e628,couple with children,57c99fa1,child living at home,0,8,1998-01-01,1999-01-01,2,6,nothing,2015.0,01,2010.0,05
c486e628,couple with children,37490794,child living at home,0,8,1998-01-01,1999-01-01,2,6,nothing,2015.0,01,2010.0,05
c486e628,couple with children,16f92055,partner in couple with children,0,8,1998-01-01,1999-01-01,2,6,nothing,2015.0,01,2010.0,05
c486e628,couple with children,2e738989,child living at home,0,8,1998-01-01,1999-01-01,2,6,nothing,2015.0,01,2010.0,05
c486e628,couple with children,11590e61,child living at home,0,8,1998-01-01,1999-01-01,2,6,nothing,2015.0,01,2010.0,05
c486e628,couple with children,f531984b,child living at home,0,8,1998-01-01,1999-01-01,2,6,nothing,2015.0,01,2010.0,05
bf77c58e,couple with children,7be701c2,partner in couple with children,0,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05
bf77c58e,couple with children,ac8b356f,child living at home,0,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05
bf77c58e,couple with children,3d190e9d,partner in couple with children,0,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05
bf77c58e,couple with children,13cf5fcd,child living at home,0,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05
7d843191,couple with children,f685e86d,partner in couple with children,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
7d843191,couple with children,1e5842ee,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
7d843191,couple with children,247fbc76,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
7d843191,couple with children,61243c95,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
7d843191,couple with children,219f0ee6,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
7d843191,couple with children,73123b04,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
7d843191,couple with children,4ab62457,partner in couple with children,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
65b9c242,couple with children,b26b57de,partner in couple with children,1,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
65b9c242,couple with children,dd318db8,child living at home,1,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
65b9c242,couple with children,5f2120dd,child living at home,1,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
65b9c242,couple with children,99bafd58,partner in couple with children,1,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
65b9c242,couple with children,ffb00fab,child living at home,1,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
65b9c242,couple with children,eb909139,child living at home,1,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
386b0632,couple with children,1d4d2171,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
386b0632,couple with children,f47b6fce,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
386b0632,couple with children,c5f83cf4,child living at home,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
3b6fbb64,single person household,7b44a300,single person,1,1,1998-01-01,1999-01-01,1,0,nothing,,--,,--
042aa557,single parent household,d6a8c905,parent in single parent household,0,6,1998-01-01,1999-01-01,1,5,nothing,,--,,--
042aa557,single parent household,1a55e142,child living at home,0,6,1998-01-01,1999-01-01,1,5,nothing,,--,,--
042aa557,single parent household,03c6605f,child living at home,0,6,1998-01-01,1999-01-01,1,5,nothing,,--,,--
042aa557,single parent household,67254760,child living at home,0,6,1998-01-01,1999-01-01,1,5,nothing,,--,,--
042aa557,single parent household,6cce39de,child living at home,0,6,1998-01-01,1999-01-01,1,5,nothing,,--,,--
042aa557,single parent household,d9b62737,child living at home,0,6,1998-01-01,1999-01-01,1,5,nothing,,--,,--
f97339d3,couple with children,ed2760e4,partner in couple with children,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
f97339d3,couple with children,a514d4f3,partner in couple with children,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
f97339d3,couple with children,0fab8cd4,child living at home,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
f97339d3,couple with children,1ee23966,child living at home,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
f97339d3,couple with children,2e4a5aa7,child living at home,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
f97339d3,couple with children,e9482d42,child living at home,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,677fc918,partner in couple with children,0,8,1998-01-01,1999-01-01,2,6,child_born,2015.0,01,2010.0,05
b55a1feb,couple with children,04944dda,child living at home,0,8,1998-01-01,1999-01-01,2,6,child_born,2015.0,01,2010.0,05
b55a1feb,couple with children,d1ccc4c3,child living at home,0,8,1998-01-01,1999-01-01,2,6,child_born,2015.0,01,2010.0,05
b55a1feb,couple with children,072ccdc5,partner in couple with children,0,8,1998-01-01,1999-01-01,2,6,child_born,2015.0,01,2010.0,05
b55a1feb,couple with children,d5eae13d,child living at home,0,8,1998-01-01,1999-01-01,2,6,child_born,2015.0,01,2010.0,05
b55a1feb,couple with children,73714a86,child living at home,0,8,1998-01-01,1999-01-01,2,6,child_born,2015.0,01,2010.0,05
b55a1feb,couple with children,2ba7c873,child living at home,0,8,1998-01-01,1999-01-01,2,6,child_born,2015.0,01,2010.0,05
b55a1feb,couple with children,541d6cb2,child living at home,0,8,1998-01-01,1999-01-01,2,6,child_born,2015.0,01,2010.0,05
687ba355,single parent household,563983b6,parent in single parent household,1,3,1998-01-01,1999-01-01,1,2,nothing,,--,,--
687ba355,single parent household,f80f49ed,child living at home,1,3,1998-01-01,1999-01-01,1,2,nothing,,--,,--
687ba355,single parent household,3959ca2f,child living at home,1,3,1998-01-01,1999-01-01,1,2,nothing,,--,,--
f36523be,single person household,504039d3,single person,0,1,1998-01-01,1999-01-01,1,0,nothing,,--,,--
23ef24a3,single person household,df16a0df,single person,0,1,1998-01-01,1999-01-01,1,0,nothing,,--,,--
98494c83,couple with children,c287df82,partner in couple with children,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
98494c83,couple with children,f7117412,partner in couple with children,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
98494c83,couple with children,9474d614,child living at home,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
98494c83,couple with children,8cd4678b,child living at home,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
98494c83,couple with children,3ecfc7de,child living at home,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
c2833ee0,single person household,f0a19adc,single person,0,1,1998-01-01,1999-01-01,1,0,nothing,,--,,--
787d8e6d,couple with children,6c41c19b,partner in couple with children,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
787d8e6d,couple with children,738e4b52,child living at home,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
787d8e6d,couple with children,7ad0c7cb,child living at home,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
787d8e6d,couple with children,a159dba0,child living at home,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
787d8e6d,couple with children,9ce02f22,partner in couple with children,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
787d8e6d,couple with children,0f66bec7,child living at home,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
9b284cc0,single person household,2ecb427e,single person,0,1,1998-01-01,1999-01-01,1,0,breakup,,--,,--
61ca8b48,single parent household,203f72e6,parent in single parent household,0,2,1998-01-01,1999-01-01,1,1,breakup,,--,,--
61ca8b48,single parent household,c5385471,child living at home,0,2,1998-01-01,1999-01-01,1,1,breakup,,--,,--
da16f2ab,couple with children,7ea2119e,partner in couple with children,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,52ba2d04,partner in couple with children,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,a5d88020,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,4551f63c,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,1a42e2e9,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,9af78544,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,1579c1c5,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
258ab2fe,couple with children,c85b38d8,partner in couple with children,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
258ab2fe,couple with children,b45bb496,child living at home,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
258ab2fe,couple with children,cd698d09,child living at home,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
258ab2fe,couple with children,fbbcb456,child living at home,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
258ab2fe,couple with children,b31cdcdb,partner in couple with children,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
3c1cb5b1,couple with children,1c0cf745,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,child_born,2015.0,01,2010.0,05
3c1cb5b1,couple with children,0e30c262,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,child_born,2015.0,01,2010.0,05
3c1cb5b1,couple with children,5d16d511,child living at home,1,3,1998-01-01,1999-01-01,2,1,child_born,2015.0,01,2010.0,05
a579f418,single parent household,87262451,parent in single parent household,1,2,1998-01-01,1999-01-01,1,1,nothing,,--,,--
a579f418,single parent household,ed5e0dbb,child living at home,1,2,1998-01-01,1999-01-01,1,1,nothing,,--,,--
61da7cd7,couple without children,ba1c5bc0,partner in couple without children,0,2,1998-01-01,1999-01-01,2,0,couple_formed,2015.0,01,2010.0,05
61da7cd7,couple without children,2f0335cb,partner in couple without children,0,2,1998-01-01,1999-01-01,2,0,couple_formed,2015.0,01,2010.0,05
80bf8a50,couple with children,9c292f29,partner in couple with children,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
80bf8a50,couple with children,c70f17db,child living at home,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
80bf8a50,couple with children,201b0565,child living at home,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
80bf8a50,couple with children,94c7184b,child living at home,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
80bf8a50,couple with children,7d668906,child living at home,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
80bf8a50,couple with children,5e610014,partner in couple with children,0,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
0e1d9545,couple with children,f5126b48,partner in couple with children,0,4,1998-01-01,1999-01-01,2,2,couple_formed,2015.0,01,2010.0,05
0e1d9545,couple with children,e3ee2e3d,child living at home,0,4,1998-01-01,1999-01-01,2,2,couple_formed,2015.0,01,2010.0,05
0e1d9545,couple with children,eccbe8a7,child living at home,0,4,1998-01-01,1999-01-01,2,2,couple_formed,2015.0,01,2010.0,05
0e1d9545,couple with children,870e1532,partner in couple with children,0,4,1998-01-01,1999-01-01,2,2,couple_formed,2015.0,01,2010.0,05
c9c36cce,couple with children,28a097ab,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
