HOUSEKEEPING_NR,TYPHH,rinpersoon,PLHH,REFPERSOONHH,NUMBERPERSHH,DATE_STIRTHH,DATUMEINDEHH,AANTALOVHH,AANTALKINDHH,BIRTHEDYOUNGCHILDHH,GEBMAANDJONGSTEKINDHH,GEBJAAROUDSTEKINDHH,BMAANDOUDSTEKINDHH
31355c23,couple with children,359722c1,partner in couple with children,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05
31355c23,couple with children,b58fe046,partner in couple with children,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05
31355c23,couple with children,5d71be0c,child living at home,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05
31355c23,couple with children,ca9fd164,child living at home,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05
31355c23,couple with children,20196197,child living at home,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05
d8e79dc5,couple with children,46b505a6,partner in couple with children,0,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05
d8e79dc5,couple with children,6fabb65e,partner in couple with children,0,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05
d8e79dc5,couple with children,c338ceb1,child living at home,0,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05
d8e79dc5,couple with children,19fb8f76,child living at home,0,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05
562da4fb,couple with children,ce9427ee,partner in couple with children,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05
562da4fb,couple with children,d7aa5f87,partner in couple with children,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05
562da4fb,couple with children,0cb80b58,child living at home,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05
562da4fb,couple with children,e11d0757,child living at home,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05
562da4fb,couple with children,ed5e0dbb,child living at home,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05
0b8168f8,single parent household,f069856a,parent in single parent household,0,2,1998-01-01,1999-01-01,1,1,,--,,--
0b8168f8,single parent household,183ef5f3,child living at home,0,2,1998-01-01,1999-01-01,1,1,,--,,--
df498228,single person household,91a48532,single person,1,1,1998-01-01,1999-01-01,1,0,,--,,--
61480eab,single parent household,d1e4b544,parent in single parent household,0,2,1998-01-01,1999-01-01,1,1,,--,,--
61480eab,single parent household,2e034bc2,child living at home,0,2,1998-01-01,1999-01-01,1,1,,--,,--
04c01a4c,single person household,c8625a2a,single person,1,1,1998-01-01,1999-01-01,1,0,,--,,--
a7ec39ff,single parent household,9c292f29,parent in single parent household,1,6,1998-01-01,1999-01-01,1,5,,--,,--
a7ec39ff,single parent household,56f21f55,child living at home,1,6,1998-01-01,1999-01-01,1,5,,--,,--
a7ec39ff,single parent household,8e4c24e7,child living at home,1,6,1998-01-01,1999-01-01,1,5,,--,,--
a7ec39ff,single parent household,140ccda3,child living at home,1,6,1998-01-01,1999-01-01,1,5,,--,,--
a7ec39ff,single parent household,710c492f,child living at home,1,6,1998-01-01,1999-01-01,1,5,,--,,--
a7ec39ff,single parent household,24f5df1e,child living at home,1,6,1998-01-01,1999-01-01,1,5,,--,,--
22e1bb24,single person household,2c355d86,single person,1,1,1998-01-01,1999-01-01,1,0,,--,,--
a901b67e,single person household,245acfda,single person,0,1,1998-01-01,1999-01-01,1,0,,--,,--
8221a77b,couple with children,4332d9a0,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05
8221a77b,couple with children,f5925e77,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05
8221a77b,couple with children,0889e4ba,child living at home,0,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05
54ee1199,couple with children,a065a60e,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05
54ee1199,couple with children,6c0cae68,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05
54ee1199,couple with children,3fa5a4c1,child living at home,1,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05
d51322ef,couple with children,71ed4a86,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
d51322ef,couple with children,2ab990a8,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
d51322ef,couple with children,63d409b8,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
e94bc627,couple with children,9c1c5278,partner in couple with children,1,5,1999-01-01,2000-01-01,2,3,2015.0,01,2010.0,05
e94bc627,couple with children,1206949c,partner in couple with children,1,5,1999-01-01,2000-01-01,2,3,2015.0,01,2010.0,05
e94bc627,couple with children,d17ac422,child living at home,1,5,1999-01-01,2000-01-01,2,3,2015.0,01,2010.0,05
e94bc627,couple with children,afb1d667,child living at home,1,5,1999-01-01,2000-01-01,2,3,2015.0,01,2010.0,05
e94bc627,couple with children,e3e7553d,child living at home,1,5,1999-01-01,2000-01-01,2,3,2015.0,01,2010.0,05
c51c2a42,single person household,66e9ba2b,single person,1,1,1999-01-01,2000-01-01,1,0,,--,,--
5784b6c3,single parent household,2ed687a6,parent in single parent household,1,2,1999-01-01,2000-01-01,1,1,,--,,--
5784b6c3,single parent household,649fec27,child living at home,1,2,1999-01-01,2000-01-01,1,1,,--,,--
0871814d,single person household,be0a58d4,single person,0,1,1999-01-01,2000-01-01,1,0,,--,,--
9adc80b7,single parent household,62e811bb,parent in single parent household,1,2,1999-01-01,2000-01-01,1,1,,--,,--
9adc80b7,single parent household,dc72956d,child living at home,1,2,1999-01-01,2000-01-01,1,1,,--,,--
08af5dc9,couple with children,b8432ead,partner in couple with children,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
08af5dc9,couple with children,4bfb08e0,partner in couple with children,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
08af5dc9,couple with children,e2df154c,child living at home,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
d24d2d17,couple with children,254f7859,partner in couple with children,0,6,1999-01-01,2000-01-01,2,4,2015.0,01,2010.0,05
d24d2d17,couple with children,30197924,child living at home,0,6,1999-01-01,2000-01-01,2,4,2015.0,01,2010.0,05
d24d2d17,couple with children,f99b413e,child living at home,0,6,1999-01-01,2000-01-01,2,4,2015.0,01,2010.0,05
d24d2d17,couple with children,caffcfd9,child living at home,0,6,1999-01-01,2000-01-01,2,4,2015.0,01,2010.0,05
d24d2d17,couple with children,36677213,partner in couple with children,0,6,1999-01-01,2000-01-01,2,4,2015.0,01,2010.0,05
d24d2d17,couple with children,442f923d,child living at home,0,6,1999-01-01,2000-01-01,2,4,2015.0,01,2010.0,05
ddeecec6,couple with children,c15e4cb4,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
ddeecec6,couple with children,c2d3fb66,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
ddeecec6,couple with children,98070944,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
24948429,single person household,a1e63301,single person,0,1,1999-01-01,2000-01-01,1,0,,--,,--
3a7629b9,single parent household,cc497336,parent in single parent household,1,5,1999-01-01,2000-01-01,1,4,,--,,--
3a7629b9,single parent household,55a4503d,child living at home,1,5,1999-01-01,2000-01-01,1,4,,--,,--
3a7629b9,single parent household,c32be144,child living at home,1,5,1999-01-01,2000-01-01,1,4,,--,,--
3a7629b9,single parent household,83848be9,child living at home,1,5,1999-01-01,2000-01-01,1,4,,--,,--
3a7629b9,single parent household,1907522b,child living at home,1,5,1999-01-01,2000-01-01,1,4,,--,,--
5e5f17bb,couple with children,cc883317,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
5e5f17bb,couple with children,b8b85917,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
5e5f17bb,couple with children,437acb0e,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
59f102f4,single person household,887cd01c,single person,1,1,1999-01-01,2000-01-01,1,0,,--,,--
fd6a5e52,single parent household,120a256a,parent in single parent household,0,3,1999-01-01,2000-01-01,1,2,,--,,--
fd6a5e52,single parent household,b57a12e3,child living at home,0,3,1999-01-01,2000-01-01,1,2,,--,,--
fd6a5e52,single parent household,35273ddb,child living at home,0,3,1999-01-01,2000-01-01,1,2,,--,,--
4eaf4b3d,couple with children,a58f8773,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
4eaf4b3d,couple with children,a9998b37,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
4eaf4b3d,couple with children,ba137b3d,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
c6187a91,couple with children,461f62ba,partner in couple with children,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
c6187a91,couple with children,20a30672,partner in couple with children,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
c6187a91,couple with children,77b6a3cb,child living at home,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
c6187a91,couple with children,028d61a1,child living at home,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
1c1e92e3,single parent household,8f260525,parent in single parent household,1,2,1999-01-01,2000-01-01,1,1,,--,,--
1c1e92e3,single parent household,3facafe2,child living at home,1,2,1999-01-01,2000-01-01,1,1,,--,,--
30aed750,couple with children,1cefb90b,partner in couple with children,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
30aed750,couple with children,c87c7eb3,partner in couple with children,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
30aed750,couple with children,9601a3b6,child living at home,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
07a30e39,couple with children,2ae09b76,partner in couple with children,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
07a30e39,couple with children,88285fb4,child living at home,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
07a30e39,couple with children,09f7a651,child living at home,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
07a30e39,couple with children,ecc584e2,partner in couple with children,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
189fd3f7,couple with children,9c7fae3a,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
189fd3f7,couple with children,1610981e,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
189fd3f7,couple with children,61afa796,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
50a82ac0,couple with children,37aba74f,partner in couple with children,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
50a82ac0,couple with children,b0a21246,partner in couple with children,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
50a82ac0,couple with children,60a59d38,child living at home,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
51769c63,single person household,6d9cc4bb,single person,0,1,1999-01-01,2000-01-01,1,0,,--,,--
3ca86d23,single parent household,af1b4a1b,parent in single parent household,1,5,1999-01-01,2000-01-01,1,4,,--,,--
3ca86d23,single parent household,d35cf72b,child living at home,1,5,1999-01-01,2000-01-01,1,4,,--,,--
3ca86d23,single parent household,0b2f1798,child living at home,1,5,1999-01-01,2000-01-01,1,4,,--,,--
3ca86d23,single parent household,17250469,child living at home,1,5,1999-01-01,2000-01-01,1,4,,--,,--
3ca86d23,single parent household,0dd786a4,child living at home,1,5,1999-01-01,2000-01-01,1,4,,--,,--
bdab68c0,couple with children,a553b7f9,partner in couple with children,0,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
bdab68c0,couple with children,916b9948,child living at home,0,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
bdab68c0,couple with children,ec2e126b,partner in couple with children,0,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
bdab68c0,couple with children,7ad0c7cb,child living at home,0,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
208bf2ca,single parent household,fde16b96,parent in single parent household,0,3,1999-01-01,2000-01-01,1,2,,--,,--
208bf2ca,single parent household,65a2e8d1,child living at home,0,3,1999-01-01,2000-01-01,1,2,,--,,--
208bf2ca,single parent household,ea0c9001,child living at home,0,3,1999-01-01,2000-01-01,1,2,,--,,--
f36523be,single person household,853fe91f,single person,0,1,1999-01-01,2000-01-01,1,0,,--,,--
c486e628,couple with children,803211ef,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
c486e628,couple with children,90d5c62a,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
c486e628,couple with children,9ddc42d7,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
d644a815,single person household,431cea40,single person,0,1,1999-01-01,2000-01-01,1,0,,--,,--
f4ae0934,single parent household,74fdfb73,parent in single parent household,1,3,1999-01-01,2000-01-01,1,2,,--,,--
f4ae0934,single parent household,34c3bf80,child living at home,1,3,1999-01-01,2000-01-01,1,2,,--,,--
f4ae0934,single parent household,8f30630d,child living at home,1,3,1999-01-01,2000-01-01,1,2,,--,,--
65b9c242,couple with children,bc90f08b,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
65b9c242,couple with children,9e0c9697,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
65b9c242,couple with children,eb1e611e,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
90052fae,couple with children,f39962d5,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
90052fae,couple with children,92ad9e37,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
90052fae,couple with children,f685e86d,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
c2833ee0,single person household,ca5c5e48,single person,1,1,1999-01-01,2000-01-01,1,0,,--,,--
9e61a76c,single parent household,860ec335,parent in single parent household,1,4,1999-01-01,2000-01-01,1,3,,--,,--
9e61a76c,single parent household,befc15c9,child living at home,1,4,1999-01-01,2000-01-01,1,3,,--,,--
9e61a76c,single parent household,9b083d70,child living at home,1,4,1999-01-01,2000-01-01,1,3,,--,,--
9e61a76c,single parent household,219f0ee6,child living at home,1,4,1999-01-01,2000-01-01,1,3,,--,,--
23ef24a3,couple with children,1e5842ee,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
23ef24a3,couple with children,61243c95,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
23ef24a3,couple with children,93c3b503,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
7d9ef18c,couple with children,de5b3581,partner in couple with children,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05
7d9ef18c,couple with children,02dae9b3,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05
7d9ef18c,couple with children,ceb688ab,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05
7d9ef18c,couple with children,6b9bb414,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05
7d9ef18c,couple with children,a97ae209,partner in couple with children,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05
7d9ef18c,couple with children,7c903c8b,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05
7d9ef18c,couple with children,57c99fa1,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05
07b6c9be,couple without children,2bbc5d88,partner in couple without children,1,2,1999-01-01,2000-01-01,2,0,2015.0,01,2010.0,05
07b6c9be,couple without children,f901aeea,partner in couple without children,1,2,1999-01-01,2000-01-01,2,0,2015.0,01,2010.0,05
ae909ab2,couple with children,bbe7343e,partner in couple with children,0,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
ae909ab2,couple with children,7cdf5a71,partner in couple with children,0,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
ae909ab2,couple with children,aed2a2ca,child living at home,0,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
ae909ab2,couple with children,4ab1d7f3,child living at home,0,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
06fe1a43,single person household,2e738989,single person,1,1,1999-01-01,2000-01-01,1,0,,--,,--
4f0e0564,single parent household,38f180e6,parent in single parent household,1,2,1999-01-01,2000-01-01,1,1,,--,,--
4f0e0564,single parent household,323b1c85,child living at home,1,2,1999-01-01,2000-01-01,1,1,,--,,--
b55a1feb,couple with children,edecd5f5,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
b55a1feb,couple with children,683b88f2,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
b55a1feb,couple with children,16f92055,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
dd2f4c03,couple with children,c6a4c67e,partner in couple with children,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
dd2f4c03,couple with children,738e4b52,child living at home,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
dd2f4c03,couple with children,11590e61,partner in couple with children,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05
43558405,couple with children,247fbc76,partner in couple with children,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
43558405,couple with children,df16a0df,partner in couple with children,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
43558405,couple with children,f531984b,child living at home,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
43558405,couple with children,3d190e9d,child living at home,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05
13492572,couple with children,7be701c2,partner in couple with children,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05
13492572,couple with children,d5bd699f,partner in couple with children,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05
13492572,couple with children,ddd88a26,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05
13492572,couple with children,62058e8a,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05
13492572,couple with children,65fbc6a1,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05
13492572,couple with children,13cf5fcd,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05
13492572,couple with children,ac8b356f,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05
042aa557,couple with children,37490794,partner in couple with children,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05
042aa557,couple with children,b26b57de,child living at home,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05
