,HOUSEKEEPING_NR,TYPHH,rinpersoon,PLHH,REFPERSOONHH,NUMBERPERSHH,DATE_STIRTHH,DATUMEINDEHH,AANTALOVHH,AANTALKINDHH,BIRTHEDYOUNGCHILDHH,GEBMAANDJONGSTEKINDHH,GEBJAAROUDSTEKINDHH,BMAANDOUDSTEKINDHH,hierarchy,ID_list_rinpersoon
2371,1c1e92e3,single parent household,3facafe2,child living at home,1,2,1999-01-01,2000-01-01,1,1,,--,,--,1c1e92e3_1999-01-01,"['8f260525', '3facafe2']"
2372,30aed750,couple with children,1cefb90b,partner in couple with children,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,30aed750_1999-01-01,"['1cefb90b', 'c87c7eb3', '9601a3b6']"
2373,30aed750,couple with children,c87c7eb3,partner in couple with children,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,30aed750_1999-01-01,"['1cefb90b', 'c87c7eb3', '9601a3b6']"
2374,30aed750,couple with children,9601a3b6,child living at home,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,30aed750_1999-01-01,"['1cefb90b', 'c87c7eb3', '9601a3b6']"
2375,07a30e39,couple with children,2ae09b76,partner in couple with children,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,07a30e39_1999-01-01,"['2ae09b76', '88285fb4', '09f7a651', 'ecc584e2']"
2376,07a30e39,couple with children,88285fb4,child living at home,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,07a30e39_1999-01-01,"['2ae09b76', '88285fb4', '09f7a651', 'ecc584e2']"
2377,07a30e39,couple with children,09f7a651,child living at home,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,07a30e39_1999-01-01,"['2ae09b76', '88285fb4', '09f7a651', 'ecc584e2']"
2378,07a30e39,couple with children,ecc584e2,partner in couple with children,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,07a30e39_1999-01-01,"['2ae09b76', '88285fb4', '09f7a651', 'ecc584e2']"
2379,189fd3f7,couple with children,9c7fae3a,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,189fd3f7_1999-01-01,"['9c7fae3a', '1610981e', '61afa796']"
2380,189fd3f7,couple with children,1610981e,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,189fd3f7_1999-01-01,"['9c7fae3a', '1610981e', '61afa796']"
2381,189fd3f7,couple with children,61afa796,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,189fd3f7_1999-01-01,"['9c7fae3a', '1610981e', '61afa796']"
2382,50a82ac0,couple with children,37aba74f,partner in couple with children,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,50a82ac0_1999-01-01,"['37aba74f', 'b0a21246', '60a59d38']"
2383,50a82ac0,couple with children,b0a21246,partner in couple with children,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,50a82ac0_1999-01-01,"['37aba74f', 'b0a21246', '60a59d38']"
2384,50a82ac0,couple with children,60a59d38,child living at home,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,50a82ac0_1999-01-01,"['37aba74f', 'b0a21246', '60a59d38']"
2385,51769c63,single person household,6d9cc4bb,single person,0,1,1999-01-01,2000-01-01,1,0,,--,,--,51769c63_1999-01-01,['6d9cc4bb']
2386,3ca86d23,single parent household,af1b4a1b,parent in single parent household,1,5,1999-01-01,2000-01-01,1,4,,--,,--,3ca86d23_1999-01-01,"['af1b4a1b', 'd35cf72b', '0b2f1798', '17250469', '0dd786a4']"
2387,3ca86d23,single parent household,d35cf72b,child living at home,1,5,1999-01-01,2000-01-01,1,4,,--,,--,3ca86d23_1999-01-01,"['af1b4a1b', 'd35cf72b', '0b2f1798', '17250469', '0dd786a4']"
2388,3ca86d23,single parent household,0b2f1798,child living at home,1,5,1999-01-01,2000-01-01,1,4,,--,,--,3ca86d23_1999-01-01,"['af1b4a1b', 'd35cf72b', '0b2f1798', '17250469', '0dd786a4']"
2389,3ca86d23,single parent household,17250469,child living at home,1,5,1999-01-01,2000-01-01,1,4,,--,,--,3ca86d23_1999-01-01,"['af1b4a1b', 'd35cf72b', '0b2f1798', '17250469', '0dd786a4']"
2390,3ca86d23,single parent household,0dd786a4,child living at home,1,5,1999-01-01,2000-01-01,1,4,,--,,--,3ca86d23_1999-01-01,"['af1b4a1b', 'd35cf72b', '0b2f1798', '17250469', '0dd786a4']"
2391,bdab68c0,couple with children,a553b7f9,partner in couple with children,0,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,bdab68c0_1999-01-01,"['a553b7f9', '916b9948', 'ec2e126b', '7ad0c7cb']"
2392,bdab68c0,couple with children,916b9948,child living at home,0,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,bdab68c0_1999-01-01,"['a553b7f9', '916b9948', 'ec2e126b', '7ad0c7cb']"
2393,bdab68c0,couple with children,ec2e126b,partner in couple with children,0,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,bdab68c0_1999-01-01,"['a553b7f9', '916b9948', 'ec2e126b', '7ad0c7cb']"
2394,bdab68c0,couple with children,7ad0c7cb,child living at home,0,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,bdab68c0_1999-01-01,"['a553b7f9', '916b9948', 'ec2e126b', '7ad0c7cb']"
2395,208bf2ca,single parent household,fde16b96,parent in single parent household,0,3,1999-01-01,2000-01-01,1,2,,--,,--,208bf2ca_1999-01-01,"['fde16b96', '65a2e8d1', 'ea0c9001']"
2396,208bf2ca,single parent household,65a2e8d1,child living at home,0,3,1999-01-01,2000-01-01,1,2,,--,,--,208bf2ca_1999-01-01,"['fde16b96', '65a2e8d1', 'ea0c9001']"
2397,208bf2ca,single parent household,ea0c9001,child living at home,0,3,1999-01-01,2000-01-01,1,2,,--,,--,208bf2ca_1999-01-01,"['fde16b96', '65a2e8d1', 'ea0c9001']"
2398,f36523be,single person household,853fe91f,single person,0,1,1999-01-01,2000-01-01,1,0,,--,,--,f36523be_1999-01-01,['853fe91f']
2399,c486e628,couple with children,803211ef,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,c486e628_1999-01-01,"['803211ef', '90d5c62a', '9ddc42d7']"
2400,c486e628,couple with children,90d5c62a,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,c486e628_1999-01-01,"['803211ef', '90d5c62a', '9ddc42d7']"
2401,c486e628,couple with children,9ddc42d7,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,c486e628_1999-01-01,"['803211ef', '90d5c62a', '9ddc42d7']"
2402,d644a815,single person household,431cea40,single person,0,1,1999-01-01,2000-01-01,1,0,,--,,--,d644a815_1999-01-01,['431cea40']
2403,f4ae0934,single parent household,74fdfb73,parent in single parent household,1,3,1999-01-01,2000-01-01,1,2,,--,,--,f4ae0934_1999-01-01,"['74fdfb73', '34c3bf80', '8f30630d']"
2404,f4ae0934,single parent household,34c3bf80,child living at home,1,3,1999-01-01,2000-01-01,1,2,,--,,--,f4ae0934_1999-01-01,"['74fdfb73', '34c3bf80', '8f30630d']"
2405,f4ae0934,single parent household,8f30630d,child living at home,1,3,1999-01-01,2000-01-01,1,2,,--,,--,f4ae0934_1999-01-01,"['74fdfb73', '34c3bf80', '8f30630d']"
2406,65b9c242,couple with children,bc90f08b,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,65b9c242_1999-01-01,"['bc90f08b', '9e0c9697', 'eb1e611e']"
2407,65b9c242,couple with children,9e0c9697,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,65b9c242_1999-01-01,"['bc90f08b', '9e0c9697', 'eb1e611e']"
2408,65b9c242,couple with children,eb1e611e,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,65b9c242_1999-01-01,"['bc90f08b', '9e0c9697', 'eb1e611e']"
2409,90052fae,couple with children,f39962d5,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,90052fae_1999-01-01,"['f39962d5', '92ad9e37', 'f685e86d']"
2410,90052fae,couple with children,92ad9e37,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,90052fae_1999-01-01,"['f39962d5', '92ad9e37', 'f685e86d']"
2411,90052fae,couple with children,f685e86d,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,90052fae_1999-01-01,"['f39962d5', '92ad9e37', 'f685e86d']"
2412,c2833ee0,single person household,ca5c5e48,single person,1,1,1999-01-01,2000-01-01,1,0,,--,,--,c2833ee0_1999-01-01,['ca5c5e48']
2413,9e61a76c,single parent household,860ec335,parent in single parent household,1,4,1999-01-01,2000-01-01,1,3,,--,,--,9e61a76c_1999-01-01,"['860ec335', 'befc15c9', '9b083d70', '219f0ee6']"
2414,9e61a76c,single parent household,befc15c9,child living at home,1,4,1999-01-01,2000-01-01,1,3,,--,,--,9e61a76c_1999-01-01,"['860ec335', 'befc15c9', '9b083d70', '219f0ee6']"
2415,9e61a76c,single parent household,9b083d70,child living at home,1,4,1999-01-01,2000-01-01,1,3,,--,,--,9e61a76c_1999-01-01,"['860ec335', 'befc15c9', '9b083d70', '219f0ee6']"
2416,9e61a76c,single parent household,219f0ee6,child living at home,1,4,1999-01-01,2000-01-01,1,3,,--,,--,9e61a76c_1999-01-01,"['860ec335', 'befc15c9', '9b083d70', '219f0ee6']"
2417,23ef24a3,couple with children,1e5842ee,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,23ef24a3_1999-01-01,"['1e5842ee', '61243c95', '93c3b503']"
2418,23ef24a3,couple with children,61243c95,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,23ef24a3_1999-01-01,"['1e5842ee', '61243c95', '93c3b503']"
2419,23ef24a3,couple with children,93c3b503,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,23ef24a3_1999-01-01,"['1e5842ee', '61243c95', '93c3b503']"
2420,7d9ef18c,couple with children,de5b3581,partner in couple with children,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05,7d9ef18c_1999-01-01,"['de5b3581', '02dae9b3', 'ceb688ab', '6b9bb414', 'a97ae209', '7c903c8b', '57c99fa1']"
2421,7d9ef18c,couple with children,02dae9b3,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05,7d9ef18c_1999-01-01,"['de5b3581', '02dae9b3', 'ceb688ab', '6b9bb414', 'a97ae209', '7c903c8b', '57c99fa1']"
2422,7d9ef18c,couple with children,ceb688ab,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05,7d9ef18c_1999-01-01,"['de5b3581', '02dae9b3', 'ceb688ab', '6b9bb414', 'a97ae209', '7c903c8b', '57c99fa1']"
2423,7d9ef18c,couple with children,6b9bb414,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05,7d9ef18c_1999-01-01,"['de5b3581', '02dae9b3', 'ceb688ab', '6b9bb414', 'a97ae209', '7c903c8b', '57c99fa1']"
2424,7d9ef18c,couple with children,a97ae209,partner in couple with children,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05,7d9ef18c_1999-01-01,"['de5b3581', '02dae9b3', 'ceb688ab', '6b9bb414', 'a97ae209', '7c903c8b', '57c99fa1']"
2425,7d9ef18c,couple with children,7c903c8b,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05,7d9ef18c_1999-01-01,"['de5b3581', '02dae9b3', 'ceb688ab', '6b9bb414', 'a97ae209', '7c903c8b', '57c99fa1']"
2426,7d9ef18c,couple with children,57c99fa1,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05,7d9ef18c_1999-01-01,"['de5b3581', '02dae9b3', 'ceb688ab', '6b9bb414', 'a97ae209', '7c903c8b', '57c99fa1']"
2427,07b6c9be,couple without children,2bbc5d88,partner in couple without children,1,2,1999-01-01,2000-01-01,2,0,2015.0,01,2010.0,05,07b6c9be_1999-01-01,"['2bbc5d88', 'f901aeea']"
2428,07b6c9be,couple without children,f901aeea,partner in couple without children,1,2,1999-01-01,2000-01-01,2,0,2015.0,01,2010.0,05,07b6c9be_1999-01-01,"['2bbc5d88', 'f901aeea']"
2429,ae909ab2,couple with children,bbe7343e,partner in couple with children,0,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,ae909ab2_1999-01-01,"['bbe7343e', '7cdf5a71', 'aed2a2ca', '4ab1d7f3']"
2430,ae909ab2,couple with children,7cdf5a71,partner in couple with children,0,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,ae909ab2_1999-01-01,"['bbe7343e', '7cdf5a71', 'aed2a2ca', '4ab1d7f3']"
2431,ae909ab2,couple with children,aed2a2ca,child living at home,0,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,ae909ab2_1999-01-01,"['bbe7343e', '7cdf5a71', 'aed2a2ca', '4ab1d7f3']"
2432,ae909ab2,couple with children,4ab1d7f3,child living at home,0,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,ae909ab2_1999-01-01,"['bbe7343e', '7cdf5a71', 'aed2a2ca', '4ab1d7f3']"
2433,06fe1a43,single person household,2e738989,single person,1,1,1999-01-01,2000-01-01,1,0,,--,,--,06fe1a43_1999-01-01,['2e738989']
2434,4f0e0564,single parent household,38f180e6,parent in single parent household,1,2,1999-01-01,2000-01-01,1,1,,--,,--,4f0e0564_1999-01-01,"['38f180e6', '323b1c85']"
2435,4f0e0564,single parent household,323b1c85,child living at home,1,2,1999-01-01,2000-01-01,1,1,,--,,--,4f0e0564_1999-01-01,"['38f180e6', '323b1c85']"
2436,b55a1feb,couple with children,edecd5f5,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,b55a1feb_1999-01-01,"['edecd5f5', '683b88f2', '16f92055']"
2437,b55a1feb,couple with children,683b88f2,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,b55a1feb_1999-01-01,"['edecd5f5', '683b88f2', '16f92055']"
2438,b55a1feb,couple with children,16f92055,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,b55a1feb_1999-01-01,"['edecd5f5', '683b88f2', '16f92055']"
2439,dd2f4c03,couple with children,c6a4c67e,partner in couple with children,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,dd2f4c03_1999-01-01,"['c6a4c67e', '738e4b52', '11590e61']"
2440,dd2f4c03,couple with children,738e4b52,child living at home,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,dd2f4c03_1999-01-01,"['c6a4c67e', '738e4b52', '11590e61']"
2441,dd2f4c03,couple with children,11590e61,partner in couple with children,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,dd2f4c03_1999-01-01,"['c6a4c67e', '738e4b52', '11590e61']"
2442,43558405,couple with children,247fbc76,partner in couple with children,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,43558405_1999-01-01,"['247fbc76', 'df16a0df', 'f531984b', '3d190e9d']"
2443,43558405,couple with children,df16a0df,partner in couple with children,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,43558405_1999-01-01,"['247fbc76', 'df16a0df', 'f531984b', '3d190e9d']"
2444,43558405,couple with children,f531984b,child living at home,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,43558405_1999-01-01,"['247fbc76', 'df16a0df', 'f531984b', '3d190e9d']"
2445,43558405,couple with children,3d190e9d,child living at home,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,43558405_1999-01-01,"['247fbc76', 'df16a0df', 'f531984b', '3d190e9d']"
2446,13492572,couple with children,7be701c2,partner in couple with children,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05,13492572_1999-01-01,"['7be701c2', 'd5bd699f', 'ddd88a26', '62058e8a', '65fbc6a1', '13cf5fcd', 'ac8b356f']"
2447,13492572,couple with children,d5bd699f,partner in couple with children,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05,13492572_1999-01-01,"['7be701c2', 'd5bd699f', 'ddd88a26', '62058e8a', '65fbc6a1', '13cf5fcd', 'ac8b356f']"
2448,13492572,couple with children,ddd88a26,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05,13492572_1999-01-01,"['7be701c2', 'd5bd699f', 'ddd88a26', '62058e8a', '65fbc6a1', '13cf5fcd', 'ac8b356f']"
2449,13492572,couple with children,62058e8a,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05,13492572_1999-01-01,"['7be701c2', 'd5bd699f', 'ddd88a26', '62058e8a', '65fbc6a1', '13cf5fcd', 'ac8b356f']"
2450,13492572,couple with children,65fbc6a1,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05,13492572_1999-01-01,"['7be701c2', 'd5bd699f', 'ddd88a26', '62058e8a', '65fbc6a1', '13cf5fcd', 'ac8b356f']"
2451,13492572,couple with children,13cf5fcd,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05,13492572_1999-01-01,"['7be701c2', 'd5bd699f', 'ddd88a26', '62058e8a', '65fbc6a1', '13cf5fcd', 'ac8b356f']"
2452,13492572,couple with children,ac8b356f,child living at home,1,7,1999-01-01,2000-01-01,2,5,2015.0,01,2010.0,05,13492572_1999-01-01,"['7be701c2', 'd5bd699f', 'ddd88a26', '62058e8a', '65fbc6a1', '13cf5fcd', 'ac8b356f']"
2453,042aa557,couple with children,37490794,partner in couple with children,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05,042aa557_1999-01-01,"['37490794', 'b26b57de', 'dd318db8', '5f2120dd', '04944dda', '1d4d2171', '1a55e142', '03c6605f']"
2454,042aa557,couple with children,b26b57de,child living at home,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05,042aa557_1999-01-01,"['37490794', 'b26b57de', 'dd318db8', '5f2120dd', '04944dda', '1d4d2171', '1a55e142', '03c6605f']"
2455,042aa557,couple with children,dd318db8,child living at home,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05,042aa557_1999-01-01,"['37490794', 'b26b57de', 'dd318db8', '5f2120dd', '04944dda', '1d4d2171', '1a55e142', '03c6605f']"
2456,042aa557,couple with children,5f2120dd,child living at home,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05,042aa557_1999-01-01,"['37490794', 'b26b57de', 'dd318db8', '5f2120dd', '04944dda', '1d4d2171', '1a55e142', '03c6605f']"
2457,042aa557,couple with children,04944dda,partner in couple with children,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05,042aa557_1999-01-01,"['37490794', 'b26b57de', 'dd318db8', '5f2120dd', '04944dda', '1d4d2171', '1a55e142', '03c6605f']"
2458,042aa557,couple with children,1d4d2171,child living at home,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05,042aa557_1999-01-01,"['37490794', 'b26b57de', 'dd318db8', '5f2120dd', '04944dda', '1d4d2171', '1a55e142', '03c6605f']"
2459,042aa557,couple with children,1a55e142,child living at home,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05,042aa557_1999-01-01,"['37490794', 'b26b57de', 'dd318db8', '5f2120dd', '04944dda', '1d4d2171', '1a55e142', '03c6605f']"
2460,042aa557,couple with children,03c6605f,child living at home,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05,042aa557_1999-01-01,"['37490794', 'b26b57de', 'dd318db8', '5f2120dd', '04944dda', '1d4d2171', '1a55e142', '03c6605f']"
2461,a20bb171,couple with children,6c41c19b,partner in couple with children,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05,a20bb171_1999-01-01,"['6c41c19b', '4ab62457', '99bafd58', 'd6a8c905', '79de4813', '67254760', '6566547b', '396388ef']"
2462,a20bb171,couple with children,4ab62457,child living at home,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05,a20bb171_1999-01-01,"['6c41c19b', '4ab62457', '99bafd58', 'd6a8c905', '79de4813', '67254760', '6566547b', '396388ef']"
2463,a20bb171,couple with children,99bafd58,child living at home,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05,a20bb171_1999-01-01,"['6c41c19b', '4ab62457', '99bafd58', 'd6a8c905', '79de4813', '67254760', '6566547b', '396388ef']"
2464,a20bb171,couple with children,d6a8c905,child living at home,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05,a20bb171_1999-01-01,"['6c41c19b', '4ab62457', '99bafd58', 'd6a8c905', '79de4813', '67254760', '6566547b', '396388ef']"
2465,a20bb171,couple with children,79de4813,child living at home,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05,a20bb171_1999-01-01,"['6c41c19b', '4ab62457', '99bafd58', 'd6a8c905', '79de4813', '67254760', '6566547b', '396388ef']"
2466,a20bb171,couple with children,67254760,partner in couple with children,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05,a20bb171_1999-01-01,"['6c41c19b', '4ab62457', '99bafd58', 'd6a8c905', '79de4813', '67254760', '6566547b', '396388ef']"
2467,a20bb171,couple with children,6566547b,child living at home,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05,a20bb171_1999-01-01,"['6c41c19b', '4ab62457', '99bafd58', 'd6a8c905', '79de4813', '67254760', '6566547b', '396388ef']"
2468,a20bb171,couple with children,396388ef,child living at home,1,8,1999-01-01,2000-01-01,2,6,2015.0,01,2010.0,05,a20bb171_1999-01-01,"['6c41c19b', '4ab62457', '99bafd58', 'd6a8c905', '79de4813', '67254760', '6566547b', '396388ef']"
2469,80bf8a50,couple with children,a514d4f3,partner in couple with children,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,80bf8a50_1999-01-01,"['a514d4f3', '1ee23966', '2e4a5aa7', '81a8ea3b']"
2470,80bf8a50,couple with children,1ee23966,child living at home,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,80bf8a50_1999-01-01,"['a514d4f3', '1ee23966', '2e4a5aa7', '81a8ea3b']"
2471,80bf8a50,couple with children,2e4a5aa7,partner in couple with children,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,80bf8a50_1999-01-01,"['a514d4f3', '1ee23966', '2e4a5aa7', '81a8ea3b']"
2472,80bf8a50,couple with children,81a8ea3b,child living at home,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,80bf8a50_1999-01-01,"['a514d4f3', '1ee23966', '2e4a5aa7', '81a8ea3b']"
2473,fe4bd453,couple with children,d5eae13d,partner in couple with children,0,5,1999-01-01,2000-01-01,2,3,2015.0,01,2010.0,05,fe4bd453_1999-01-01,"['d5eae13d', '7b44a300', '6cce39de', 'd9b62737', 'ed2760e4']"
2474,fe4bd453,couple with children,7b44a300,partner in couple with children,0,5,1999-01-01,2000-01-01,2,3,2015.0,01,2010.0,05,fe4bd453_1999-01-01,"['d5eae13d', '7b44a300', '6cce39de', 'd9b62737', 'ed2760e4']"
2475,fe4bd453,couple with children,6cce39de,child living at home,0,5,1999-01-01,2000-01-01,2,3,2015.0,01,2010.0,05,fe4bd453_1999-01-01,"['d5eae13d', '7b44a300', '6cce39de', 'd9b62737', 'ed2760e4']"
2476,fe4bd453,couple with children,d9b62737,child living at home,0,5,1999-01-01,2000-01-01,2,3,2015.0,01,2010.0,05,fe4bd453_1999-01-01,"['d5eae13d', '7b44a300', '6cce39de', 'd9b62737', 'ed2760e4']"
2477,fe4bd453,couple with children,ed2760e4,child living at home,0,5,1999-01-01,2000-01-01,2,3,2015.0,01,2010.0,05,fe4bd453_1999-01-01,"['d5eae13d', '7b44a300', '6cce39de', 'd9b62737', 'ed2760e4']"
