,HOUSEKEEPING_NR,TYPHH,rinpersoon,PLHH,REFPERSOONHH,NUMBERPERSHH,DATE_STIRTHH,DATUMEINDEHH,AANTALOVHH,AANTALKINDHH,EVENT,BIRTHEDYOUNGCHILDHH,GEBMAANDJONGSTEKINDHH,GEBJAAROUDSTEKINDHH,BMAANDOUDSTEKINDHH,hierarchy,ID_list_child living at home,ID_list_parent in single parent household,ID_list_partner in couple with children,ID_list_partner in couple without children,ID_list_single person
2392,62fe1928,couple with children,afb1d667,child living at home,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05,62fe1928_1998-01-01,"['d17ac422', 'afb1d667', '9f6154b8']",,"['63d409b8', '461f62ba']",,
2393,62fe1928,couple with children,461f62ba,partner in couple with children,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05,62fe1928_1998-01-01,"['d17ac422', 'afb1d667', '9f6154b8']",,"['63d409b8', '461f62ba']",,
2394,62fe1928,couple with children,9f6154b8,child living at home,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05,62fe1928_1998-01-01,"['d17ac422', 'afb1d667', '9f6154b8']",,"['63d409b8', '461f62ba']",,
2395,71959c97,single person household,c2d3fb66,single person,1,1,1998-01-01,1999-01-01,1,0,breakup,,--,,--,71959c97_1998-01-01,,,,,['c2d3fb66']
2396,d70d768a,single parent household,55a4503d,parent in single parent household,0,2,1998-01-01,1999-01-01,1,1,breakup,,--,,--,d70d768a_1998-01-01,['be9b4b55'],['55a4503d'],,,
2397,d70d768a,single parent household,be9b4b55,child living at home,0,2,1998-01-01,1999-01-01,1,1,breakup,,--,,--,d70d768a_1998-01-01,['be9b4b55'],['55a4503d'],,,
2398,d8e79dc5,single person household,1206949c,single person,0,1,1998-01-01,1999-01-01,1,0,breakup,,--,,--,d8e79dc5_1998-01-01,,,,,['1206949c']
2399,13492572,single parent household,2ed687a6,parent in single parent household,1,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--,13492572_1998-01-01,"['62e811bb', 'cc883317', 'b8b85917']",['2ed687a6'],,,
2400,13492572,single parent household,62e811bb,child living at home,1,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--,13492572_1998-01-01,"['62e811bb', 'cc883317', 'b8b85917']",['2ed687a6'],,,
2401,13492572,single parent household,cc883317,child living at home,1,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--,13492572_1998-01-01,"['62e811bb', 'cc883317', 'b8b85917']",['2ed687a6'],,,
2402,13492572,single parent household,b8b85917,child living at home,1,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--,13492572_1998-01-01,"['62e811bb', 'cc883317', 'b8b85917']",['2ed687a6'],,,
2403,36360839,couple with children,4bfb08e0,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,36360839_1998-01-01,['649fec27'],,"['4bfb08e0', '36677213']",,
2404,36360839,couple with children,649fec27,child living at home,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,36360839_1998-01-01,['649fec27'],,"['4bfb08e0', '36677213']",,
2405,36360839,couple with children,36677213,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,36360839_1998-01-01,['649fec27'],,"['4bfb08e0', '36677213']",,
2406,ddeecec6,couple with children,120a256a,partner in couple with children,1,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05,ddeecec6_1998-01-01,"['a9998b37', 'a58f8773']",,"['120a256a', '437acb0e']",,
2407,ddeecec6,couple with children,437acb0e,partner in couple with children,1,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05,ddeecec6_1998-01-01,"['a9998b37', 'a58f8773']",,"['120a256a', '437acb0e']",,
2408,ddeecec6,couple with children,a9998b37,child living at home,1,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05,ddeecec6_1998-01-01,"['a9998b37', 'a58f8773']",,"['120a256a', '437acb0e']",,
2409,ddeecec6,couple with children,a58f8773,child living at home,1,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05,ddeecec6_1998-01-01,"['a9998b37', 'a58f8773']",,"['120a256a', '437acb0e']",,
2410,4dfb7df9,couple with children,65a2e8d1,partner in couple with children,0,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05,4dfb7df9_1998-01-01,"['887cd01c', '0dd786a4']",,"['65a2e8d1', 'fde16b96']",,
2411,4dfb7df9,couple with children,fde16b96,partner in couple with children,0,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05,4dfb7df9_1998-01-01,"['887cd01c', '0dd786a4']",,"['65a2e8d1', 'fde16b96']",,
2412,4dfb7df9,couple with children,887cd01c,child living at home,0,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05,4dfb7df9_1998-01-01,"['887cd01c', '0dd786a4']",,"['65a2e8d1', 'fde16b96']",,
2413,4dfb7df9,couple with children,0dd786a4,child living at home,0,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05,4dfb7df9_1998-01-01,"['887cd01c', '0dd786a4']",,"['65a2e8d1', 'fde16b96']",,
2414,37045f21,couple with children,20a30672,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,37045f21_1998-01-01,['2ae09b76'],,"['20a30672', '83848be9']",,
2415,37045f21,couple with children,83848be9,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,37045f21_1998-01-01,['2ae09b76'],,"['20a30672', '83848be9']",,
2416,37045f21,couple with children,2ae09b76,child living at home,0,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,37045f21_1998-01-01,['2ae09b76'],,"['20a30672', '83848be9']",,
2417,2c21de42,couple with children,88285fb4,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,2c21de42_1998-01-01,['c198ade7'],,"['88285fb4', '8f260525']",,
2418,2c21de42,couple with children,8f260525,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,2c21de42_1998-01-01,['c198ade7'],,"['88285fb4', '8f260525']",,
2419,2c21de42,couple with children,c198ade7,child living at home,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,2c21de42_1998-01-01,['c198ade7'],,"['88285fb4', '8f260525']",,
2420,51de5bb7,couple with children,09f7a651,partner in couple with children,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05,51de5bb7_1998-01-01,"['c87c7eb3', '1610981e', '37aba74f', '396388ef', 'a000391c']",,"['09f7a651', '1cefb90b']",,
2421,51de5bb7,couple with children,1cefb90b,partner in couple with children,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05,51de5bb7_1998-01-01,"['c87c7eb3', '1610981e', '37aba74f', '396388ef', 'a000391c']",,"['09f7a651', '1cefb90b']",,
2422,51de5bb7,couple with children,c87c7eb3,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05,51de5bb7_1998-01-01,"['c87c7eb3', '1610981e', '37aba74f', '396388ef', 'a000391c']",,"['09f7a651', '1cefb90b']",,
2423,51de5bb7,couple with children,1610981e,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05,51de5bb7_1998-01-01,"['c87c7eb3', '1610981e', '37aba74f', '396388ef', 'a000391c']",,"['09f7a651', '1cefb90b']",,
2424,51de5bb7,couple with children,37aba74f,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05,51de5bb7_1998-01-01,"['c87c7eb3', '1610981e', '37aba74f', '396388ef', 'a000391c']",,"['09f7a651', '1cefb90b']",,
2425,51de5bb7,couple with children,396388ef,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05,51de5bb7_1998-01-01,"['c87c7eb3', '1610981e', '37aba74f', '396388ef', 'a000391c']",,"['09f7a651', '1cefb90b']",,
2426,51de5bb7,couple with children,a000391c,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05,51de5bb7_1998-01-01,"['c87c7eb3', '1610981e', '37aba74f', '396388ef', 'a000391c']",,"['09f7a651', '1cefb90b']",,
2427,1226ed24,couple with children,a1e63301,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,1226ed24_1998-01-01,['77b6a3cb'],,"['a1e63301', 'af1b4a1b']",,
2428,1226ed24,couple with children,77b6a3cb,child living at home,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,1226ed24_1998-01-01,['77b6a3cb'],,"['a1e63301', 'af1b4a1b']",,
2429,1226ed24,couple with children,af1b4a1b,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,1226ed24_1998-01-01,['77b6a3cb'],,"['a1e63301', 'af1b4a1b']",,
2430,01669a34,couple with children,ecc584e2,partner in couple with children,0,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05,01669a34_1998-01-01,"['df5c783f', '916b9948', '6d9cc4bb']",,"['ecc584e2', 'a553b7f9']",,
2431,01669a34,couple with children,df5c783f,child living at home,0,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05,01669a34_1998-01-01,"['df5c783f', '916b9948', '6d9cc4bb']",,"['ecc584e2', 'a553b7f9']",,
2432,01669a34,couple with children,a553b7f9,partner in couple with children,0,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05,01669a34_1998-01-01,"['df5c783f', '916b9948', '6d9cc4bb']",,"['ecc584e2', 'a553b7f9']",,
2433,01669a34,couple with children,916b9948,child living at home,0,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05,01669a34_1998-01-01,"['df5c783f', '916b9948', '6d9cc4bb']",,"['ecc584e2', 'a553b7f9']",,
2434,01669a34,couple with children,6d9cc4bb,child living at home,0,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05,01669a34_1998-01-01,"['df5c783f', '916b9948', '6d9cc4bb']",,"['ecc584e2', 'a553b7f9']",,
2435,208bf2ca,couple with children,9c7fae3a,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,208bf2ca_1998-01-01,['d35cf72b'],,"['9c7fae3a', 'ec2e126b']",,
2436,208bf2ca,couple with children,d35cf72b,child living at home,0,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,208bf2ca_1998-01-01,['d35cf72b'],,"['9c7fae3a', 'ec2e126b']",,
2437,208bf2ca,couple with children,ec2e126b,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,208bf2ca_1998-01-01,['d35cf72b'],,"['9c7fae3a', 'ec2e126b']",,
2438,4f0e0564,single person household,de5b3581,single person,0,1,1998-01-01,1999-01-01,1,0,nothing,,--,,--,4f0e0564_1998-01-01,,,,,['de5b3581']
2439,3e44ee55,couple without children,b0a21246,partner in couple without children,1,2,1998-01-01,1999-01-01,2,0,couple_formed,2015.0,01,2010.0,05,3e44ee55_1998-01-01,,,,"['b0a21246', 'ceb688ab']",
2440,3e44ee55,couple without children,ceb688ab,partner in couple without children,1,2,1998-01-01,1999-01-01,2,0,couple_formed,2015.0,01,2010.0,05,3e44ee55_1998-01-01,,,,"['b0a21246', 'ceb688ab']",
2441,24948429,single person household,853fe91f,single person,1,1,1998-01-01,1999-01-01,1,0,breakup,,--,,--,24948429_1998-01-01,,,,,['853fe91f']
2442,9764e583,single parent household,0b2f1798,parent in single parent household,0,6,1998-01-01,1999-01-01,1,5,breakup,,--,,--,9764e583_1998-01-01,"['74fdfb73', 'f39962d5', '34c3bf80', '02dae9b3', '6b9bb414']",['0b2f1798'],,,
2443,9764e583,single parent household,74fdfb73,child living at home,0,6,1998-01-01,1999-01-01,1,5,breakup,,--,,--,9764e583_1998-01-01,"['74fdfb73', 'f39962d5', '34c3bf80', '02dae9b3', '6b9bb414']",['0b2f1798'],,,
2444,9764e583,single parent household,f39962d5,child living at home,0,6,1998-01-01,1999-01-01,1,5,breakup,,--,,--,9764e583_1998-01-01,"['74fdfb73', 'f39962d5', '34c3bf80', '02dae9b3', '6b9bb414']",['0b2f1798'],,,
2445,9764e583,single parent household,34c3bf80,child living at home,0,6,1998-01-01,1999-01-01,1,5,breakup,,--,,--,9764e583_1998-01-01,"['74fdfb73', 'f39962d5', '34c3bf80', '02dae9b3', '6b9bb414']",['0b2f1798'],,,
2446,9764e583,single parent household,02dae9b3,child living at home,0,6,1998-01-01,1999-01-01,1,5,breakup,,--,,--,9764e583_1998-01-01,"['74fdfb73', 'f39962d5', '34c3bf80', '02dae9b3', '6b9bb414']",['0b2f1798'],,,
2447,9764e583,single parent household,6b9bb414,child living at home,0,6,1998-01-01,1999-01-01,1,5,breakup,,--,,--,9764e583_1998-01-01,"['74fdfb73', 'f39962d5', '34c3bf80', '02dae9b3', '6b9bb414']",['0b2f1798'],,,
2448,189fd3f7,single person household,90d5c62a,single person,1,1,1998-01-01,1999-01-01,1,0,breakup,,--,,--,189fd3f7_1998-01-01,,,,,['90d5c62a']
2449,bdab68c0,single parent household,803211ef,parent in single parent household,1,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--,bdab68c0_1998-01-01,"['431cea40', 'bc90f08b', '9e0c9697']",['803211ef'],,,
2450,bdab68c0,single parent household,431cea40,child living at home,1,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--,bdab68c0_1998-01-01,"['431cea40', 'bc90f08b', '9e0c9697']",['803211ef'],,,
2451,bdab68c0,single parent household,bc90f08b,child living at home,1,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--,bdab68c0_1998-01-01,"['431cea40', 'bc90f08b', '9e0c9697']",['803211ef'],,,
2452,bdab68c0,single parent household,9e0c9697,child living at home,1,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--,bdab68c0_1998-01-01,"['431cea40', 'bc90f08b', '9e0c9697']",['803211ef'],,,
2453,07b6c9be,single person household,38f180e6,single person,0,1,1998-01-01,1999-01-01,1,0,breakup,,--,,--,07b6c9be_1998-01-01,,,,,['38f180e6']
2454,07a30e39,single parent household,17250469,parent in single parent household,0,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--,07a30e39_1998-01-01,"['2bbc5d88', 'befc15c9', '92ad9e37']",['17250469'],,,
2455,07a30e39,single parent household,2bbc5d88,child living at home,0,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--,07a30e39_1998-01-01,"['2bbc5d88', 'befc15c9', '92ad9e37']",['17250469'],,,
2456,07a30e39,single parent household,befc15c9,child living at home,0,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--,07a30e39_1998-01-01,"['2bbc5d88', 'befc15c9', '92ad9e37']",['17250469'],,,
2457,07a30e39,single parent household,92ad9e37,child living at home,0,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--,07a30e39_1998-01-01,"['2bbc5d88', 'befc15c9', '92ad9e37']",['17250469'],,,
2458,e0dde0cb,single person household,860ec335,single person,0,1,1998-01-01,1999-01-01,1,0,breakup,,--,,--,e0dde0cb_1998-01-01,,,,,['860ec335']
2459,0760ceb9,single parent household,8f30630d,parent in single parent household,0,2,1998-01-01,1999-01-01,1,1,breakup,,--,,--,0760ceb9_1998-01-01,['39645541'],['8f30630d'],,,
2460,0760ceb9,single parent household,39645541,child living at home,0,2,1998-01-01,1999-01-01,1,1,breakup,,--,,--,0760ceb9_1998-01-01,['39645541'],['8f30630d'],,,
2461,11161a29,couple with children,4f3a8f30,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,11161a29_1998-01-01,['b06c556a'],,"['4f3a8f30', 'ca5c5e48']",,
2462,11161a29,couple with children,b06c556a,child living at home,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,11161a29_1998-01-01,['b06c556a'],,"['4f3a8f30', 'ca5c5e48']",,
2463,11161a29,couple with children,ca5c5e48,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05,11161a29_1998-01-01,['b06c556a'],,"['4f3a8f30', 'ca5c5e48']",,
2464,1e165fa0,couple without children,eb1e611e,partner in couple without children,1,2,1998-01-01,1999-01-01,2,0,couple_formed,2015.0,01,2010.0,05,1e165fa0_1998-01-01,,,,"['eb1e611e', 'd5bd699f']",
2465,1e165fa0,couple without children,d5bd699f,partner in couple without children,1,2,1998-01-01,1999-01-01,2,0,couple_formed,2015.0,01,2010.0,05,1e165fa0_1998-01-01,,,,"['eb1e611e', 'd5bd699f']",
2466,3f74dfbc,couple with children,7c903c8b,partner in couple with children,1,6,1998-01-01,1999-01-01,2,4,child_born,2015.0,01,2010.0,05,3f74dfbc_1998-01-01,"['62058e8a', '65fbc6a1', 'bbe7343e', 'a331e5aa']",,"['7c903c8b', 'ddd88a26']",,
2467,3f74dfbc,couple with children,ddd88a26,partner in couple with children,1,6,1998-01-01,1999-01-01,2,4,child_born,2015.0,01,2010.0,05,3f74dfbc_1998-01-01,"['62058e8a', '65fbc6a1', 'bbe7343e', 'a331e5aa']",,"['7c903c8b', 'ddd88a26']",,
2468,3f74dfbc,couple with children,62058e8a,child living at home,1,6,1998-01-01,1999-01-01,2,4,child_born,2015.0,01,2010.0,05,3f74dfbc_1998-01-01,"['62058e8a', '65fbc6a1', 'bbe7343e', 'a331e5aa']",,"['7c903c8b', 'ddd88a26']",,
2469,3f74dfbc,couple with children,65fbc6a1,child living at home,1,6,1998-01-01,1999-01-01,2,4,child_born,2015.0,01,2010.0,05,3f74dfbc_1998-01-01,"['62058e8a', '65fbc6a1', 'bbe7343e', 'a331e5aa']",,"['7c903c8b', 'ddd88a26']",,
2470,3f74dfbc,couple with children,bbe7343e,child living at home,1,6,1998-01-01,1999-01-01,2,4,child_born,2015.0,01,2010.0,05,3f74dfbc_1998-01-01,"['62058e8a', '65fbc6a1', 'bbe7343e', 'a331e5aa']",,"['7c903c8b', 'ddd88a26']",,
2471,3f74dfbc,couple with children,a331e5aa,child living at home,1,6,1998-01-01,1999-01-01,2,4,child_born,2015.0,01,2010.0,05,3f74dfbc_1998-01-01,"['62058e8a', '65fbc6a1', 'bbe7343e', 'a331e5aa']",,"['7c903c8b', 'ddd88a26']",,
2472,dd2d6eaa,single person household,7cdf5a71,single person,1,1,1998-01-01,1999-01-01,1,0,breakup,,--,,--,dd2d6eaa_1998-01-01,,,,,['7cdf5a71']
2473,fd54ae85,single parent household,edecd5f5,parent in single parent household,1,2,1998-01-01,1999-01-01,1,1,breakup,,--,,--,fd54ae85_1998-01-01,['3facafe2'],['edecd5f5'],,,
2474,fd54ae85,single parent household,3facafe2,child living at home,1,2,1998-01-01,1999-01-01,1,1,breakup,,--,,--,fd54ae85_1998-01-01,['3facafe2'],['edecd5f5'],,,
2475,4308ee85,couple with children,9b083d70,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,couple_formed,2015.0,01,2010.0,05,4308ee85_1998-01-01,['35afd9ff'],,"['9b083d70', 'f901aeea']",,
2476,4308ee85,couple with children,35afd9ff,child living at home,0,3,1998-01-01,1999-01-01,2,1,couple_formed,2015.0,01,2010.0,05,4308ee85_1998-01-01,['35afd9ff'],,"['9b083d70', 'f901aeea']",,
2477,4308ee85,couple with children,f901aeea,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,couple_formed,2015.0,01,2010.0,05,4308ee85_1998-01-01,['35afd9ff'],,"['9b083d70', 'f901aeea']",,
2478,54ee1199,single person household,c6a4c67e,single person,0,1,1998-01-01,1999-01-01,1,0,nothing,,--,,--,54ee1199_1998-01-01,,,,,['c6a4c67e']
2479,c486e628,couple with children,a97ae209,partner in couple with children,0,8,1998-01-01,1999-01-01,2,6,nothing,2015.0,01,2010.0,05,c486e628_1998-01-01,"['93c3b503', '57c99fa1', '37490794', '2e738989', '11590e61', 'f531984b']",,"['a97ae209', '16f92055']",,
2480,c486e628,couple with children,93c3b503,child living at home,0,8,1998-01-01,1999-01-01,2,6,nothing,2015.0,01,2010.0,05,c486e628_1998-01-01,"['93c3b503', '57c99fa1', '37490794', '2e738989', '11590e61', 'f531984b']",,"['a97ae209', '16f92055']",,
2481,c486e628,couple with children,57c99fa1,child living at home,0,8,1998-01-01,1999-01-01,2,6,nothing,2015.0,01,2010.0,05,c486e628_1998-01-01,"['93c3b503', '57c99fa1', '37490794', '2e738989', '11590e61', 'f531984b']",,"['a97ae209', '16f92055']",,
2482,c486e628,couple with children,37490794,child living at home,0,8,1998-01-01,1999-01-01,2,6,nothing,2015.0,01,2010.0,05,c486e628_1998-01-01,"['93c3b503', '57c99fa1', '37490794', '2e738989', '11590e61', 'f531984b']",,"['a97ae209', '16f92055']",,
2483,c486e628,couple with children,16f92055,partner in couple with children,0,8,1998-01-01,1999-01-01,2,6,nothing,2015.0,01,2010.0,05,c486e628_1998-01-01,"['93c3b503', '57c99fa1', '37490794', '2e738989', '11590e61', 'f531984b']",,"['a97ae209', '16f92055']",,
2484,c486e628,couple with children,2e738989,child living at home,0,8,1998-01-01,1999-01-01,2,6,nothing,2015.0,01,2010.0,05,c486e628_1998-01-01,"['93c3b503', '57c99fa1', '37490794', '2e738989', '11590e61', 'f531984b']",,"['a97ae209', '16f92055']",,
2485,c486e628,couple with children,11590e61,child living at home,0,8,1998-01-01,1999-01-01,2,6,nothing,2015.0,01,2010.0,05,c486e628_1998-01-01,"['93c3b503', '57c99fa1', '37490794', '2e738989', '11590e61', 'f531984b']",,"['a97ae209', '16f92055']",,
2486,c486e628,couple with children,f531984b,child living at home,0,8,1998-01-01,1999-01-01,2,6,nothing,2015.0,01,2010.0,05,c486e628_1998-01-01,"['93c3b503', '57c99fa1', '37490794', '2e738989', '11590e61', 'f531984b']",,"['a97ae209', '16f92055']",,
2487,bf77c58e,couple with children,7be701c2,partner in couple with children,0,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05,bf77c58e_1998-01-01,"['ac8b356f', '13cf5fcd']",,"['7be701c2', '3d190e9d']",,
2488,bf77c58e,couple with children,ac8b356f,child living at home,0,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05,bf77c58e_1998-01-01,"['ac8b356f', '13cf5fcd']",,"['7be701c2', '3d190e9d']",,
2489,bf77c58e,couple with children,3d190e9d,partner in couple with children,0,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05,bf77c58e_1998-01-01,"['ac8b356f', '13cf5fcd']",,"['7be701c2', '3d190e9d']",,
2490,bf77c58e,couple with children,13cf5fcd,child living at home,0,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05,bf77c58e_1998-01-01,"['ac8b356f', '13cf5fcd']",,"['7be701c2', '3d190e9d']",,
2491,7d843191,couple with children,f685e86d,partner in couple with children,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05,7d843191_1998-01-01,"['1e5842ee', '247fbc76', '61243c95', '219f0ee6', '73123b04']",,"['f685e86d', '4ab62457']",,
2492,7d843191,couple with children,1e5842ee,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05,7d843191_1998-01-01,"['1e5842ee', '247fbc76', '61243c95', '219f0ee6', '73123b04']",,"['f685e86d', '4ab62457']",,
2493,7d843191,couple with children,247fbc76,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05,7d843191_1998-01-01,"['1e5842ee', '247fbc76', '61243c95', '219f0ee6', '73123b04']",,"['f685e86d', '4ab62457']",,
2494,7d843191,couple with children,61243c95,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05,7d843191_1998-01-01,"['1e5842ee', '247fbc76', '61243c95', '219f0ee6', '73123b04']",,"['f685e86d', '4ab62457']",,
2495,7d843191,couple with children,219f0ee6,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05,7d843191_1998-01-01,"['1e5842ee', '247fbc76', '61243c95', '219f0ee6', '73123b04']",,"['f685e86d', '4ab62457']",,
2496,7d843191,couple with children,73123b04,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05,7d843191_1998-01-01,"['1e5842ee', '247fbc76', '61243c95', '219f0ee6', '73123b04']",,"['f685e86d', '4ab62457']",,
